# Dataset Report: Hedera (HBAR)
# Coin Name: Hedera
# Symbol: HBAR
# Approx Row Count: 2323
# Date Range: 2019-09-20 to 2026-01-28
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_HBAR, Volume_USD
# --------------------------------------------------
Date,open,high,low,close,Volume_HBAR,Volume_USD
2023-08-29,0.05618,0.0574,0.0527,0.05629,113311969.6,6272202.86
2023-08-30,0.05629,0.05642,0.05309,0.05374,42187768.92,2290265.62
2023-08-31,0.05374,0.0538,0.05099,0.05241,55075707.01,2894447.76
2023-09-01,0.05241,0.05295,0.04878,0.04994,103314950.41,5191013.0
2023-09-02,0.04994,0.05065,0.04779,0.04977,89088346.83,4373155.34
2023-09-03,0.04977,0.05046,0.04815,0.04859,58029999.63,2861410.74
2023-09-04,0.04859,0.04925,0.04792,0.04846,55128566.01,2670634.13
2023-09-05,0.04846,0.04993,0.04796,0.04938,53866523.56,2632246.37
2023-09-06,0.04938,0.05021,0.04763,0.04921,57993884.57,2840418.97
2023-09-07,0.04921,0.05005,0.04852,0.05001,36659312.11,1806429.06
2023-09-08,0.05001,0.05096,0.04922,0.04996,39311509.95,1961369.13
2023-09-09,0.04996,0.05028,0.04899,0.04909,22114252.91,1094990.05
2023-09-10,0.04909,0.0491,0.04678,0.04787,47847575.63,2290627.29
2023-09-11,0.04787,0.04806,0.04539,0.04651,74304467.55,3437659.19
2023-09-12,0.04651,0.04803,0.04611,0.04702,46850578.49,2197866.38
2023-09-13,0.04702,0.04998,0.04687,0.04963,60014103.1,2915589.93
2023-09-14,0.04963,0.05298,0.04956,0.05171,93418645.46,4832049.27
2023-09-15,0.05171,0.05204,0.04968,0.05203,49227492.72,2494679.93
2023-09-16,0.05203,0.05239,0.05065,0.05171,33007883.01,1699006.51
2023-09-17,0.05171,0.05175,0.04904,0.04961,24312810.27,1224344.87
2023-09-18,0.04961,0.05154,0.04909,0.05013,38952119.77,1973672.76
2023-09-19,0.05013,0.05122,0.04988,0.05105,27792233.02,1405610.78
2023-09-20,0.05105,0.05141,0.04983,0.05062,31693509.55,1601321.35
2023-09-21,0.05062,0.05169,0.04945,0.05042,28335997.89,1430510.57
2023-09-22,0.05042,0.05058,0.04994,0.0505,17783302.39,893504.81
2023-09-23,0.0505,0.05215,0.05023,0.05215,25210349.39,1290653.59
2023-09-24,0.05215,0.05215,0.04967,0.04988,15674629.59,793194.61
2023-09-25,0.04988,0.05073,0.04945,0.05048,15504148.06,779681.64
2023-09-26,0.05048,0.05052,0.04881,0.04938,20453633.43,1017403.86
2023-09-27,0.04938,0.05006,0.0488,0.0494,28082741.45,1385166.09
2023-09-28,0.0494,0.04996,0.0492,0.04993,21270630.73,1055031.78
2023-09-29,0.04993,0.05005,0.04927,0.04952,23736663.13,1178716.83
2023-09-30,0.04952,0.05007,0.04948,0.04979,17850096.99,888441.08
2023-10-01,0.04979,0.05103,0.04966,0.05072,24920956.12,1250428.86
2023-10-02,0.05072,0.0519,0.04935,0.04991,33631903.98,1708727.81
2023-10-03,0.04991,0.05184,0.04928,0.0494,30437072.97,1524832.37
2023-10-04,0.0494,0.04953,0.04794,0.04881,54025541.54,2622712.01
2023-10-05,0.04881,0.049,0.04782,0.04808,27839784.28,1346771.13
2023-10-06,0.04808,0.04858,0.0476,0.04851,29631229.33,1429596.22
2023-10-07,0.04851,0.04869,0.04801,0.0483,21077884.6,1019127.48
2023-10-08,0.0483,0.04836,0.04784,0.04809,26663801.56,1281838.85
2023-10-09,0.04809,0.0482,0.04561,0.04655,51558691.62,2398778.98
2023-10-10,0.04655,0.04758,0.04637,0.04694,27511255.8,1290742.49
2023-10-11,0.04694,0.04719,0.04562,0.04665,31795581.79,1470144.18
2023-10-12,0.04665,0.04667,0.04502,0.04562,36951111.63,1688823.2
2023-10-13,0.04562,0.04722,0.04548,0.04669,24889737.49,1149580.13
2023-10-14,0.04669,0.047,0.04645,0.04681,16790639.69,785255.04
2023-10-15,0.04681,0.04732,0.04666,0.04681,19318693.7,907482.78
2023-10-16,0.04681,0.04881,0.04656,0.04745,32909530.82,1564274.92
2023-10-17,0.04745,0.04768,0.04579,0.04675,22717909.05,1059551.28
2023-10-18,0.04675,0.04901,0.0466,0.04752,46682689.56,2242109.81
2023-10-19,0.04752,0.04753,0.04564,0.0458,37080347.13,1715290.24
2023-10-20,0.0458,0.04784,0.04573,0.04745,35977901.09,1689370.79
2023-10-21,0.04745,0.04945,0.04739,0.04908,31150123.23,1507840.43
2023-10-22,0.04908,0.05009,0.04838,0.05,30248494.9,1487351.63
2023-10-23,0.05,0.05249,0.04892,0.05189,51448758.03,2588648.02
2023-10-24,0.05189,0.05418,0.05008,0.05145,95729689.65,4968624.44
2023-10-25,0.05145,0.05263,0.05069,0.05224,46218174.57,2386560.98
2023-10-26,0.05224,0.05434,0.0512,0.05307,55523271.08,2939137.41
2023-10-27,0.05307,0.05316,0.05009,0.05097,40105399.93,2061641.72
2023-10-28,0.05097,0.0524,0.05096,0.05191,25432352.42,1317407.75
2023-10-29,0.05191,0.05297,0.05114,0.05254,29401939.24,1531507.38
2023-10-30,0.05254,0.05375,0.05194,0.05368,40367412.57,2134372.87
2023-10-31,0.05368,0.05396,0.05012,0.05255,44138519.08,2302252.2
2023-11-01,0.05255,0.054,0.05055,0.0537,62268318.68,3229058.06
2023-11-02,0.0537,0.0568,0.05312,0.05554,88407487.55,4851171.45
2023-11-03,0.05554,0.05568,0.05309,0.05474,43034416.52,2336406.86
2023-11-04,0.05474,0.05601,0.05424,0.05569,34590544.62,1903782.28
2023-11-05,0.05569,0.05663,0.05484,0.05605,31622440.91,1764948.15
2023-11-06,0.05605,0.059,0.05515,0.05865,51020550.9,2926422.81
2023-11-07,0.05865,0.06333,0.056,0.05753,108725127.32,6401600.9
2023-11-08,0.05753,0.06108,0.05697,0.06058,50428041.57,3005912.94
2023-11-09,0.06058,0.06282,0.05392,0.05974,83674981.15,5012432.97
2023-11-10,0.05974,0.06317,0.05915,0.06295,77401786.61,4720279.99
2023-11-11,0.06295,0.06448,0.06072,0.06199,67205809.39,4224667.27
2023-11-12,0.06199,0.06355,0.05983,0.06224,47614286.22,2953242.13
2023-11-13,0.06224,0.06337,0.05845,0.05905,58933071.09,3578700.63
2023-11-14,0.05905,0.06046,0.0564,0.05864,57069300.11,3357315.47
2023-11-15,0.05864,0.06196,0.0582,0.06179,52529163.96,3177095.67
2023-11-16,0.06179,0.06377,0.06011,0.06095,68554913.88,4253187.2
2023-11-17,0.06095,0.0683,0.05966,0.06392,90418480.7,5748807.49
2023-11-18,0.06392,0.06557,0.05972,0.06175,56196962.06,3502282.85
2023-11-19,0.06175,0.06284,0.06013,0.06254,40326804.93,2474346.05
2023-11-20,0.06254,0.06794,0.06254,0.06622,98063248.34,6433243.93
2023-11-21,0.06622,0.06632,0.05792,0.05846,116424152.48,7202386.98
2023-11-22,0.05846,0.06366,0.05829,0.06251,62822759.04,3813664.32
2023-11-23,0.06251,0.06322,0.06052,0.06161,30922022.66,1910369.09
2023-11-24,0.06161,0.06328,0.06133,0.06243,45328222.14,2823015.13
2023-11-25,0.06243,0.06385,0.0621,0.0636,27355064.21,1728337.41
2023-11-26,0.0636,0.06395,0.06125,0.063,43187066.9,2719786.97
2023-11-27,0.063,0.06317,0.06012,0.06158,43762701.07,2676659.17
2023-11-28,0.06158,0.06184,0.05927,0.06117,50554307.95,3082509.32
2023-11-29,0.06117,0.06152,0.0597,0.06018,45096483.53,2727769.44
2023-11-30,0.06018,0.06114,0.05989,0.0603,32761831.59,1976877.82
2023-12-01,0.0603,0.06142,0.05993,0.06091,38154965.7,2320970.51
2023-12-02,0.06091,0.06268,0.06075,0.06258,40530771.16,2502173.68
2023-12-03,0.06258,0.06273,0.06129,0.06235,40708111.61,2523303.65
2023-12-04,0.06235,0.06441,0.06103,0.0639,86550007.76,5449840.02
2023-12-05,0.0639,0.06617,0.06354,0.06617,113397709.42,7387661.93
2023-12-06,0.06617,0.07132,0.06559,0.06867,187225938.56,12824374.11
2023-12-07,0.06867,0.07191,0.06568,0.06927,103857310.2,7068491.24
2023-12-08,0.06927,0.07485,0.06845,0.07421,132705907.75,9493396.96
2023-12-09,0.07421,0.07757,0.07381,0.07447,122965416.85,9296601.88
2023-12-10,0.07447,0.07641,0.07186,0.07516,76302731.39,5683350.96
2023-12-11,0.07516,0.07616,0.06712,0.07097,145052924.81,10312680.43
2023-12-12,0.07097,0.07604,0.07077,0.07551,98062714.17,7195683.31
2023-12-13,0.07551,0.08006,0.07209,0.07691,202226615.74,15519029.73
2023-12-14,0.07691,0.08498,0.07677,0.08351,165957975.75,13417037.73
2023-12-15,0.08351,0.08845,0.07964,0.08015,168778319.28,14268467.17
2023-12-16,0.08015,0.08338,0.07944,0.08,107027147.32,8723769.78
2023-12-17,0.08,0.08078,0.07783,0.07855,65525752.13,5197490.01
2023-12-18,0.07855,0.0797,0.07252,0.07969,126240930.15,9629002.45
2023-12-19,0.07969,0.0817,0.07824,0.08145,96183418.32,7671386.7
2023-12-20,0.08145,0.09035,0.0804,0.08699,218037921.17,18798353.64
2023-12-21,0.08699,0.09284,0.08513,0.09132,151941444.4,13650113.7
2023-12-22,0.09132,0.09423,0.08717,0.09083,153260199.79,13881698.05
2023-12-23,0.09083,0.09198,0.08687,0.09118,75640426.94,6748690.57
2023-12-24,0.09118,0.09502,0.08822,0.09035,159513355.68,14735377.1
2023-12-25,0.09035,0.09339,0.08907,0.09237,99997704.9,9082235.92
2023-12-26,0.09237,0.09271,0.08333,0.09005,132041613.54,11762863.8
2023-12-27,0.09005,0.09356,0.08596,0.09241,110278200.6,9930098.75
2023-12-28,0.09241,0.09445,0.08893,0.08955,98837947.75,9073552.77
2023-12-29,0.08955,0.09143,0.08682,0.08916,94794760.08,8440054.72
2023-12-30,0.08916,0.08976,0.08612,0.08698,60176796.32,5274381.54
2023-12-31,0.08698,0.0893,0.08491,0.08597,59248316.66,5183283.66
2024-01-01,0.08597,0.09271,0.084,0.09157,71264653.39,6212925.62
2024-01-02,0.09157,0.1014,0.09102,0.09706,268537963.68,25841625.57
2024-01-03,0.09706,0.09935,0.07821,0.08848,278005084.5,25147053.99
2024-01-04,0.08848,0.08955,0.08517,0.08802,117491673.31,10304378.15
2024-01-05,0.08802,0.08854,0.08087,0.08488,133592921.62,11246315.09
2024-01-06,0.08488,0.08492,0.07843,0.0796,83544351.09,6722948.66
2024-01-07,0.0796,0.08105,0.07474,0.07528,83253002.65,6517844.49
2024-01-08,0.07528,0.08258,0.06964,0.08156,139540583.0,10761817.55
2024-01-09,0.08156,0.08188,0.07539,0.0776,100965963.28,7877059.2
2024-01-10,0.0776,0.08543,0.07413,0.08344,145092126.84,11393122.09
2024-01-11,0.08344,0.0875,0.08154,0.08422,121739896.09,10261173.78
2024-01-12,0.08422,0.08528,0.07732,0.08003,117198521.84,9612553.86
2024-01-13,0.08003,0.0817,0.07758,0.08122,65584286.5,5226796.58
2024-01-14,0.08122,0.08127,0.07674,0.07699,61863173.69,4912441.32
2024-01-15,0.07699,0.08012,0.07697,0.07776,60984112.31,4794187.58
2024-01-16,0.07776,0.08165,0.07733,0.08052,70469035.43,5602613.61
2024-01-17,0.08052,0.08111,0.0783,0.07889,55806538.79,4458560.91
2024-01-18,0.07889,0.07952,0.07375,0.07524,69124847.23,5308437.43
2024-01-19,0.07524,0.07621,0.07205,0.07554,88907434.37,6615205.77
2024-01-20,0.07554,0.07682,0.07462,0.07632,47952275.87,3636715.58
2024-01-21,0.07632,0.07746,0.07537,0.07544,39435586.32,3017378.22
2024-01-22,0.07544,0.07598,0.0708,0.07129,78826517.06,5756954.14
2024-01-23,0.07129,0.07251,0.06707,0.07061,102696727.84,7135572.39
2024-01-24,0.07061,0.07268,0.06989,0.07231,70036257.82,5005500.0
2024-01-25,0.07231,0.0725,0.06983,0.07131,44942054.58,3199480.16
2024-01-26,0.07131,0.07475,0.0704,0.07443,51064819.12,3730516.08
2024-01-27,0.07443,0.07538,0.07368,0.07442,25923573.68,1933048.89
2024-01-28,0.07442,0.07606,0.07255,0.0734,43188282.75,3212167.44
2024-01-29,0.0734,0.07462,0.07127,0.07447,48237530.4,3542512.41
2024-01-30,0.07447,0.07518,0.0725,0.07292,61719077.02,4575054.05
2024-01-31,0.07292,0.0731,0.06881,0.06951,78696035.9,5572967.92
2024-02-01,0.06951,0.07032,0.06824,0.07021,64205792.65,4442326.25
2024-02-02,0.07021,0.07129,0.0682,0.06924,69418729.84,4813853.22
2024-02-03,0.06924,0.07003,0.06839,0.06935,40911678.58,2839629.63
2024-02-04,0.06935,0.06959,0.06819,0.06833,40520257.85,2790090.47
2024-02-05,0.06833,0.07076,0.06739,0.06949,47853263.78,3311839.26
2024-02-06,0.06949,0.07704,0.06902,0.07523,164809296.17,12146258.73
2024-02-07,0.07523,0.07688,0.07073,0.0759,146063627.82,10805480.61
2024-02-08,0.0759,0.07849,0.07547,0.07604,108787851.07,8359893.35
2024-02-09,0.07604,0.07989,0.07546,0.07942,109790472.08,8550398.83
2024-02-10,0.07942,0.08029,0.07737,0.07892,56102137.98,4422832.89
2024-02-11,0.07892,0.07995,0.0776,0.07834,60649341.4,4773304.11
2024-02-12,0.07834,0.08035,0.0763,0.07965,67890930.9,5323034.24
2024-02-13,0.07965,0.08235,0.07829,0.08145,108969121.66,8782559.2
2024-02-14,0.08145,0.08449,0.0804,0.08257,92891757.95,7642497.81
2024-02-15,0.08257,0.08449,0.0815,0.08294,106057985.72,8788123.93
2024-02-16,0.08294,0.08599,0.08244,0.08558,102049026.83,8623638.05
2024-02-17,0.08558,0.08589,0.08156,0.08354,67565349.06,5644861.74
2024-02-18,0.08354,0.09216,0.08337,0.0898,134940006.83,11913809.1
2024-02-19,0.0898,0.1184,0.08956,0.112,584794785.24,60324444.02
2024-02-20,0.112,0.1136,0.1013,0.1072,439269295.84,46995344.57
2024-02-21,0.1072,0.1121,0.0997,0.1046,330573761.4,35009460.96
2024-02-22,0.1046,0.1199,0.1002,0.1162,306969794.02,34313531.91
2024-02-23,0.1162,0.1169,0.1074,0.1094,166940432.43,18654942.28
2024-02-24,0.1094,0.1114,0.1062,0.1101,119452326.22,13019472.86
2024-02-25,0.1101,0.1119,0.1065,0.1093,90194737.32,9791239.53
2024-02-26,0.1093,0.1139,0.1033,0.1117,158702298.73,17262283.64
2024-02-27,0.1117,0.1132,0.1071,0.1082,135198521.33,14888546.39
2024-02-28,0.1082,0.1186,0.1045,0.1134,215215717.1,24274359.17
2024-02-29,0.1134,0.1241,0.1101,0.1146,195141995.49,22836473.24
2024-03-01,0.1146,0.1178,0.1133,0.1168,98443315.15,11369002.22
2024-03-02,0.1168,0.1207,0.1123,0.1155,142918905.51,16560696.42
2024-03-03,0.1155,0.1155,0.108,0.113,85254894.65,9587917.31
2024-03-04,0.113,0.1198,0.1116,0.1174,190689497.69,22170463.5
2024-03-05,0.1174,0.1282,0.09497,0.1117,331512920.62,38706622.29
2024-03-06,0.1117,0.1266,0.1084,0.126,149262637.11,17822042.93
2024-03-07,0.126,0.1395,0.1247,0.134,196305279.12,26081017.16
2024-03-08,0.134,0.1351,0.1241,0.1308,164310987.22,21268964.51
2024-03-09,0.1308,0.132,0.1287,0.1309,59273452.52,7741823.15
2024-03-10,0.1309,0.1332,0.1232,0.126,87087456.81,11125956.53
2024-03-11,0.126,0.1329,0.1204,0.1327,117301211.56,15038207.25
2024-03-12,0.1327,0.1335,0.1223,0.1332,114157634.41,14821153.25
2024-03-13,0.1332,0.14,0.129,0.1327,124277500.88,16664440.15
2024-03-14,0.1327,0.1327,0.1199,0.1271,88209832.31,11220425.51
2024-03-15,0.1271,0.1275,0.1103,0.1206,120430267.27,14172899.47
2024-03-16,0.1206,0.1247,0.1084,0.1108,99175629.65,11600950.27
2024-03-17,0.1108,0.1198,0.1067,0.1163,83497217.56,9592930.72
2024-03-18,0.1163,0.1163,0.1084,0.1118,100450181.74,11252518.0
2024-03-19,0.1118,0.1133,0.09888,0.1013,140702706.84,14659042.25
2024-03-20,0.1013,0.1124,0.09834,0.1114,99934893.84,10570426.46
2024-03-21,0.1114,0.113,0.1077,0.11,58542051.71,6490775.55
2024-03-22,0.11,0.1121,0.1035,0.1066,51927811.4,5566328.11
2024-03-23,0.1066,0.11,0.105,0.1066,39827946.96,4295200.51
2024-03-24,0.1066,0.1104,0.1055,0.11,37540856.69,4047934.65
2024-03-25,0.11,0.1189,0.1096,0.1172,71741803.62,8213352.09
2024-03-26,0.1172,0.131,0.1167,0.1203,115100532.65,13995975.64
2024-03-27,0.1203,0.1214,0.112,0.1136,102643623.33,11847094.89
2024-03-28,0.1136,0.1175,0.1112,0.1161,66917542.76,7700318.25
2024-03-29,0.1161,0.1179,0.1125,0.1159,43412851.03,5008910.89
2024-03-30,0.1159,0.1163,0.1129,0.1136,51120446.7,5892323.52
2024-03-31,0.1136,0.1198,0.1131,0.1158,59600508.96,6930274.44
2024-04-01,0.1158,0.1166,0.1069,0.1099,73404621.29,8122135.7
2024-04-02,0.1099,0.1099,0.1024,0.1036,74595690.93,7828146.94
2024-04-03,0.1036,0.1071,0.1004,0.1025,63040999.96,6547680.84
2024-04-04,0.1025,0.1074,0.1013,0.1052,46591174.2,4889450.51
2024-04-05,0.1052,0.1054,0.1001,0.1047,39865957.17,4115006.2
2024-04-06,0.1047,0.107,0.1042,0.106,30630502.91,3227822.44
2024-04-07,0.106,0.1075,0.1044,0.1059,32140032.87,3411794.81
2024-04-08,0.1059,0.1105,0.1023,0.1095,121391777.26,12894414.56
2024-04-09,0.1095,0.1096,0.1031,0.1034,68715782.15,7340536.0
2024-04-10,0.1034,0.1044,0.09789,0.1023,65576219.86,6648075.64
2024-04-11,0.1023,0.103,0.09812,0.09994,61845206.7,6200555.26
2024-04-12,0.09994,0.1012,0.07869,0.08803,164505015.73,14781094.72
2024-04-13,0.08803,0.08803,0.06922,0.07903,261730742.66,20957140.03
2024-04-14,0.07903,0.08384,0.07419,0.08364,146733544.68,11535122.22
2024-04-15,0.08364,0.08804,0.07721,0.07958,99186164.22,8201910.7
2024-04-16,0.07958,0.08117,0.07629,0.07993,70899022.62,5597541.91
2024-04-17,0.07993,0.08083,0.07563,0.07819,55453134.43,4349141.58
2024-04-18,0.07819,0.08298,0.07656,0.08231,51136068.18,4117218.74
2024-04-19,0.08231,0.08429,0.07622,0.08033,95284587.25,7771557.8
2024-04-20,0.08033,0.08707,0.07941,0.0869,50680038.46,4210898.23
2024-04-21,0.0869,0.09143,0.08577,0.08884,60346683.66,5387781.94
2024-04-22,0.08884,0.0935,0.0886,0.09043,55820994.6,5048708.88
2024-04-23,0.09043,0.1597,0.08741,0.1572,714456892.85,89827026.32
2024-04-24,0.1572,0.1841,0.1175,0.1247,1504826875.89,216920104.09
2024-04-25,0.1247,0.1272,0.1093,0.1196,530727187.68,62275153.6
2024-04-26,0.1196,0.1239,0.1097,0.1111,290009465.91,33453936.07
2024-04-27,0.1111,0.1122,0.1043,0.1064,168665043.26,18115771.54
2024-04-28,0.1064,0.1089,0.1029,0.1035,109337911.7,11605045.64
2024-04-29,0.1035,0.1057,0.1005,0.1032,140600978.47,14467881.69
2024-04-30,0.1032,0.104,0.09066,0.09381,201368774.2,19237532.53
2024-05-01,0.09381,0.1093,0.09,0.0995,275879123.38,27158722.78
2024-05-02,0.0995,0.1019,0.09511,0.1003,152814590.76,15039414.92
2024-05-03,0.1003,0.1158,0.09892,0.1113,275306829.24,29862282.69
2024-05-04,0.1113,0.1128,0.1078,0.1091,97155371.1,10669212.37
2024-05-05,0.1091,0.1113,0.1058,0.1104,79274683.48,8668865.91
2024-05-06,0.1104,0.1244,0.1102,0.1138,239496160.59,28007031.62
2024-05-07,0.1138,0.1164,0.1078,0.1079,96308829.05,10793166.02
2024-05-08,0.1079,0.1102,0.1051,0.1059,71925473.45,7728524.48
2024-05-09,0.1059,0.1117,0.1058,0.1106,85132220.39,9319731.99
2024-05-10,0.1106,0.1126,0.1049,0.1057,59723286.58,6478795.51
2024-05-11,0.1057,0.1088,0.1052,0.1067,37484242.79,4012967.04
2024-05-12,0.1067,0.1119,0.1064,0.1086,47478824.66,5199834.06
2024-05-13,0.1086,0.1108,0.1024,0.1075,64678925.63,6938730.04
2024-05-14,0.1075,0.1103,0.1048,0.1053,63420651.79,6802002.95
2024-05-15,0.1053,0.1129,0.1045,0.1109,101494329.21,11049506.49
2024-05-16,0.1109,0.1127,0.1077,0.1123,90301079.27,9972223.74
2024-05-17,0.1123,0.1204,0.1118,0.1149,169127792.82,19621766.08
2024-05-18,0.1149,0.1166,0.1128,0.1146,80751711.21,9272146.81
2024-05-19,0.1146,0.1154,0.1097,0.111,56222167.67,6315485.9
2024-05-20,0.111,0.1187,0.1091,0.1175,138151794.23,15796477.58
2024-05-21,0.1175,0.1188,0.1136,0.1151,80078392.55,9274272.83
2024-05-22,0.1151,0.1164,0.1121,0.1134,71026676.35,8108865.66
2024-05-23,0.1134,0.1155,0.1047,0.109,82401553.23,9119169.35
2024-05-24,0.109,0.1102,0.105,0.108,53111708.47,5738669.23
2024-05-25,0.108,0.1094,0.1076,0.1086,35186028.56,3817435.0
2024-05-26,0.1086,0.109,0.1056,0.1067,30122606.39,3229552.67
2024-05-27,0.1067,0.1095,0.106,0.1068,51285904.26,5507178.04
2024-05-28,0.1068,0.1069,0.1027,0.1044,68152679.16,7129308.52
2024-05-29,0.1044,0.1074,0.1029,0.1032,67112892.92,7048549.99
2024-05-30,0.1032,0.105,0.09999,0.1007,71146922.53,7265466.2
2024-05-31,0.1007,0.1018,0.09801,0.1001,56386527.63,5642717.96
2024-06-01,0.1001,0.1005,0.09962,0.0999,35845717.42,3583835.39
2024-06-02,0.0999,0.1005,0.09757,0.09917,51940555.31,5158322.14
2024-06-03,0.09917,0.1039,0.09834,0.1013,81449279.85,8281712.97
2024-06-04,0.1013,0.1024,0.09977,0.1024,85643473.54,8677409.18
2024-06-05,0.1024,0.1055,0.1019,0.1045,88626747.09,9168269.97
2024-06-06,0.1045,0.1051,0.1001,0.1014,64987418.47,6676877.97
2024-06-07,0.1014,0.102,0.08567,0.09412,170192212.66,16267828.3
2024-06-08,0.09412,0.0943,0.089,0.09029,102317577.46,9312287.09
2024-06-09,0.09029,0.09164,0.08914,0.09147,65657136.39,5939884.5
2024-06-10,0.09147,0.09169,0.08816,0.08912,106212647.82,9527828.88
2024-06-11,0.08912,0.09001,0.08402,0.08733,153921775.45,13414274.38
2024-06-12,0.08733,0.09413,0.08581,0.09173,150055410.47,13568783.66
2024-06-13,0.09173,0.09243,0.0872,0.08824,105763496.25,9459272.31
2024-06-14,0.08824,0.09061,0.08456,0.08633,122074874.97,10673793.38
2024-06-15,0.08633,0.08659,0.08457,0.08485,53718015.42,4598351.64
2024-06-16,0.08485,0.08688,0.08386,0.08632,44156999.57,3765768.57
2024-06-17,0.08632,0.08675,0.07855,0.08021,143136988.89,11759034.21
2024-06-18,0.08021,0.08046,0.07216,0.07767,254579536.6,19372550.82
2024-06-19,0.07767,0.08206,0.07721,0.08055,115816612.27,9288281.62
2024-06-20,0.08055,0.08497,0.08009,0.08033,97971217.08,8045677.46
2024-06-21,0.08033,0.08186,0.07814,0.07875,80509608.84,6429987.96
2024-06-22,0.07875,0.07875,0.0774,0.07782,48655077.97,3800075.66
2024-06-23,0.07782,0.07949,0.07578,0.07629,59822997.72,4662898.68
2024-06-24,0.07629,0.07783,0.07252,0.07751,134416012.21,10109573.06
2024-06-25,0.07751,0.08078,0.07703,0.07883,96013283.64,7591173.58
2024-06-26,0.07883,0.07999,0.07484,0.07624,71422432.65,5512364.19
2024-06-27,0.07624,0.08014,0.07503,0.07865,69441838.53,5390879.05
2024-06-28,0.07865,0.07986,0.07645,0.07682,62772034.11,4905731.38
2024-06-29,0.07682,0.07815,0.07593,0.07616,52621528.39,4050284.27
2024-06-30,0.07616,0.07738,0.07495,0.07657,73971216.92,5614997.88
2024-07-01,0.07657,0.0785,0.07475,0.07661,85104809.65,6529418.3
2024-07-02,0.07661,0.07911,0.07597,0.07802,95988589.5,7466603.82
2024-07-03,0.07802,0.07827,0.07147,0.07214,125100373.72,9245454.85
2024-07-04,0.07214,0.07249,0.06593,0.06635,132419571.48,9156728.22
2024-07-05,0.06635,0.06895,0.05885,0.06715,280744364.41,17874584.04
2024-07-06,0.06715,0.071,0.06623,0.06997,96423861.14,6624435.83
2024-07-07,0.06997,0.07006,0.06416,0.0646,71525523.42,4816040.38
2024-07-08,0.0646,0.06843,0.06239,0.06637,116100218.72,7616997.5
2024-07-09,0.06637,0.06911,0.06605,0.06785,108271384.31,7311822.25
2024-07-10,0.06785,0.06935,0.06547,0.06643,72488770.6,4871841.58
2024-07-11,0.06643,0.06869,0.06532,0.06563,83989263.5,5610921.43
2024-07-12,0.06563,0.06775,0.06475,0.06736,59361098.92,3940780.41
2024-07-13,0.06736,0.0722,0.06688,0.07145,91157972.92,6292478.75
2024-07-14,0.07145,0.07325,0.06944,0.07215,68015589.14,4851585.84
2024-07-15,0.07215,0.07932,0.07183,0.07827,127330429.3,9630821.47
2024-07-16,0.07827,0.07931,0.07492,0.07664,103473146.85,7956467.21
2024-07-17,0.07664,0.07905,0.07523,0.0753,103049905.84,7944612.91
2024-07-18,0.0753,0.07625,0.07096,0.07273,85311054.73,6314413.63
2024-07-19,0.07273,0.07569,0.0713,0.0747,91633013.65,6743973.98
2024-07-20,0.0747,0.07615,0.07327,0.0747,58471974.17,4361214.7
2024-07-21,0.0747,0.07587,0.07027,0.07478,81509567.54,5982589.56
2024-07-22,0.07478,0.07539,0.07055,0.07078,77322411.0,5595964.86
2024-07-23,0.07078,0.07153,0.06693,0.06827,131885119.09,9179390.86
2024-07-24,0.06827,0.07028,0.06594,0.06647,66323824.35,4512342.39
2024-07-25,0.06647,0.06697,0.06382,0.06599,117690167.2,7665659.22
2024-07-26,0.06599,0.06861,0.0659,0.06843,81709041.0,5515339.74
2024-07-27,0.06843,0.07027,0.06746,0.06873,63182647.6,4354527.02
2024-07-28,0.06873,0.06921,0.06677,0.06759,36600938.18,2490515.31
2024-07-29,0.06759,0.06974,0.06657,0.06716,85195834.61,5811931.86
2024-07-30,0.06716,0.0682,0.06475,0.06598,63450543.47,4212594.95
2024-07-31,0.06598,0.06695,0.06228,0.06294,94989470.07,6137315.04
2024-08-01,0.06294,0.06384,0.05893,0.06331,132019174.29,8134809.03
2024-08-02,0.06331,0.064,0.05876,0.05949,131114120.7,7940680.73
2024-08-03,0.05949,0.05979,0.05613,0.05825,112379257.79,6522373.33
2024-08-04,0.05825,0.05882,0.05361,0.05529,134808536.14,7570410.95
2024-08-05,0.05529,0.0559,0.04549,0.05216,496493105.51,24984809.12
2024-08-06,0.05216,0.05647,0.0521,0.05514,175978813.65,9686939.48
2024-08-07,0.05514,0.05713,0.05083,0.05142,137480651.63,7376652.32
2024-08-08,0.05142,0.05931,0.05071,0.05911,130042932.03,7160853.89
2024-08-09,0.05911,0.05915,0.05525,0.05631,93537082.27,5336868.83
2024-08-10,0.05631,0.05707,0.055,0.05593,48156472.33,2687023.44
2024-08-11,0.05593,0.05735,0.05253,0.05264,55269366.49,3028951.25
2024-08-12,0.05264,0.05553,0.05256,0.05389,66160187.93,3568902.62
2024-08-13,0.05389,0.05467,0.05177,0.05429,70264195.95,3742291.01
2024-08-14,0.05429,0.05524,0.05286,0.05365,55578912.91,2997829.08
2024-08-15,0.05365,0.05449,0.05118,0.05188,85824948.04,4532410.03
2024-08-16,0.05188,0.05269,0.05066,0.05191,68948829.68,3578177.6
2024-08-17,0.05191,0.05274,0.05118,0.05262,39914722.51,2076217.55
2024-08-18,0.05262,0.05519,0.05213,0.05314,55311652.84,2967247.63
