# Dataset Report: Enjin Coin (ENJ)
# Coin Name: Enjin Coin
# Symbol: ENJ
# Approx Row Count: 3028
# Date Range: 2017-11-01 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_ENJ, Volume_USD
# Note: Gaming & NFT ecosystem token (ERC-1155 pioneer). Migrated to Enjin Blockchain late 2023.
# --------------------------------------------------
Date,open,high,low,close,Volume_ENJ,Volume_USD
2020-11-17,0.1455,0.1471,0.1432,0.1459,567141.92,82486.54
2020-11-18,0.1459,0.1464,0.1336,0.1386,567587.08,78446.5
2020-11-19,0.1386,0.1404,0.1336,0.1366,358871.52,49455.43
2020-11-20,0.1366,0.1408,0.1348,0.1398,453260.06,62626.04
2020-11-21,0.1398,0.1509,0.1371,0.1506,771775.57,111414.54
2020-11-22,0.1506,0.1536,0.1379,0.1453,660274.45,95648.99
2020-11-23,0.1453,0.1576,0.1407,0.1548,835264.36,126386.95
2020-11-24,0.1548,0.1635,0.1473,0.1592,1584864.75,249142.76
2020-11-25,0.1592,0.1781,0.155,0.1619,1611725.52,267207.26
2020-11-26,0.1619,0.1687,0.1343,0.1413,1455884.44,212991.47
2020-11-27,0.1413,0.1445,0.1336,0.1411,634162.94,88272.73
2020-11-28,0.1411,0.1585,0.1404,0.1443,788184.57,117052.97
2020-11-29,0.1443,0.1453,0.1414,0.1435,342042.31,49060.42
2020-11-30,0.1435,0.1488,0.1396,0.1484,355527.56,51723.73
2020-12-01,0.1484,0.1536,0.137,0.1474,523352.29,77186.74
2020-12-02,0.1474,0.161,0.1409,0.1609,415313.77,62947.06
2020-12-03,0.1609,0.1635,0.1541,0.1574,411095.17,65137.04
2020-12-04,0.1574,0.1613,0.1426,0.148,1067287.75,161638.12
2020-12-05,0.148,0.1557,0.1448,0.1528,327976.3,49585.91
2020-12-06,0.1528,0.1539,0.1481,0.1523,215109.61,32554.77
2020-12-07,0.1523,0.1562,0.1489,0.1516,434492.77,66226.47
2020-12-08,0.1516,0.1577,0.1392,0.1402,1668457.82,250025.71
2020-12-09,0.1402,0.142,0.1307,0.1407,929084.99,128791.38
2020-12-10,0.1407,0.1439,0.1366,0.1426,806072.8,113232.97
2020-12-11,0.1426,0.1435,0.1344,0.1404,339851.82,46994.09
2020-12-12,0.1404,0.146,0.1404,0.1443,301629.52,43421.82
2020-12-13,0.1443,0.1464,0.1411,0.1438,514304.65,74553.74
2020-12-14,0.1438,0.1527,0.1419,0.1511,519139.15,77277.55
2020-12-15,0.1511,0.16,0.1476,0.1549,226046.36,34943.1
2020-12-16,0.1549,0.1567,0.1516,0.1548,723644.99,111496.39
2020-12-17,0.1548,0.1612,0.1503,0.1516,627937.91,98717.04
2020-12-18,0.1516,0.1635,0.1501,0.1602,367892.43,58334.48
2020-12-19,0.1602,0.1674,0.1562,0.1592,245283.8,39583.29
2020-12-20,0.1592,0.1592,0.15,0.1524,188894.86,29293.22
2020-12-21,0.1524,0.156,0.142,0.1452,361517.9,53676.46
2020-12-22,0.1452,0.1465,0.1384,0.1447,392111.73,56291.36
2020-12-23,0.1447,0.1471,0.116,0.1237,1119442.57,148098.16
2020-12-24,0.1237,0.1444,0.1195,0.1425,522918.01,68356.6
2020-12-25,0.1425,0.1452,0.1389,0.141,224109.89,31740.74
2020-12-26,0.141,0.1598,0.1344,0.1406,578266.36,80287.65
2020-12-27,0.1406,0.1464,0.1336,0.1368,503349.71,71037.96
2020-12-28,0.1368,0.1442,0.02954,0.1387,1444510.94,189545.58
2020-12-29,0.1387,0.1404,0.1294,0.1336,579662.57,77357.36
2020-12-30,0.1336,0.1364,0.1284,0.1284,403595.14,53214.69
2020-12-31,0.1284,0.1304,0.1245,0.1304,779989.13,100052.11
2021-01-01,0.1304,0.1392,0.1263,0.1351,555880.67,74376.62
2021-01-02,0.1351,0.1351,0.1261,0.1299,771360.65,101386.79
2021-01-03,0.1299,0.1378,0.1286,0.1343,957182.75,127647.51
2021-01-04,0.1343,0.1492,0.1274,0.141,1186191.24,166652.43
2021-01-05,0.141,0.15,0.1342,0.146,1697305.12,239963.13
2021-01-06,0.146,0.1627,0.1427,0.1604,1531148.77,236373.45
2021-01-07,0.1604,0.1882,0.1536,0.1625,2119118.14,358861.14
2021-01-08,0.1625,0.2721,0.1625,0.215,7832244.41,1754111.81
2021-01-09,0.215,0.2161,0.19,0.2055,3032175.9,612605.64
2021-01-10,0.2055,0.2133,0.1679,0.186,2117173.85,403845.22
2021-01-11,0.186,0.186,0.1398,0.1629,2519512.51,394649.51
2021-01-12,0.1629,0.1799,0.1574,0.1659,2763689.35,467157.73
2021-01-13,0.1659,0.1811,0.1575,0.1796,830408.99,142676.83
2021-01-14,0.1796,0.1891,0.1728,0.1822,916860.56,166799.23
2021-01-15,0.1822,0.1972,0.1661,0.1883,946565.16,174621.09
2021-01-16,0.1883,0.2092,0.1875,0.1961,955552.76,187102.47
2021-01-17,0.1961,0.2967,0.196,0.2325,6471815.89,1596999.16
2021-01-18,0.2325,0.2722,0.227,0.246,2482502.89,609547.01
2021-01-19,0.246,0.4252,0.2374,0.3597,12643921.51,4354820.16
2021-01-20,0.3597,0.4691,0.3524,0.4248,16114463.95,6865472.35
2021-01-21,0.4248,0.4329,0.3259,0.3298,3746667.03,1390505.17
2021-01-22,0.3298,0.4181,0.2982,0.3814,4045085.94,1454905.98
2021-01-23,0.3814,0.4469,0.3759,0.4299,3136985.15,1295475.27
2021-01-24,0.4299,0.4299,0.3915,0.4196,1790778.75,733937.71
2021-01-25,0.4196,0.4952,0.4048,0.4736,4598464.67,2018868.62
2021-01-26,0.4736,0.7178,0.3083,0.4374,6606078.55,2888977.9
2021-01-27,0.4374,0.4374,0.3565,0.3645,2441038.26,939631.55
2021-01-28,0.3645,0.393,0.344,0.3707,3733230.49,1390292.14
2021-01-29,0.3707,0.3746,0.345,0.36,5773536.29,2079781.41
2021-01-30,0.36,0.3614,0.3304,0.3364,2120596.85,729299.25
2021-01-31,0.3364,0.3652,0.3296,0.343,2979260.03,1028459.59
2021-02-01,0.343,0.3584,0.3155,0.343,4923892.07,1661073.17
2021-02-02,0.343,0.3854,0.3363,0.3651,3587790.73,1292952.51
2021-02-03,0.3651,0.3775,0.3574,0.3744,1535737.62,565740.68
2021-02-04,0.3744,0.3814,0.3366,0.3649,3530833.18,1291257.82
2021-02-05,0.3649,0.4167,0.3602,0.413,4024781.6,1577005.13
2021-02-06,0.413,0.4164,0.3559,0.3909,2410960.54,934406.31
2021-02-07,0.3909,0.4082,0.3573,0.3815,1457710.46,560779.08
2021-02-08,0.3815,0.4059,0.3742,0.3984,2458450.49,972597.79
2021-02-09,0.3984,0.4363,0.3906,0.4193,3061161.11,1263924.11
2021-02-10,0.4193,0.4551,0.3857,0.4262,3773469.93,1606848.41
2021-02-11,0.4262,0.8463,0.4193,0.6003,13533958.07,7717810.88
2021-02-12,0.6003,0.656,0.5602,0.6121,6423926.76,3860851.0
2021-02-13,0.6121,0.6303,0.5411,0.5931,3994282.86,2379337.03
2021-02-14,0.5931,0.624,0.5313,0.5552,3131191.71,1783010.34
2021-02-15,0.5552,0.568,0.4435,0.5208,3517604.97,1835901.67
2021-02-16,0.5208,0.5888,0.515,0.5442,1933654.22,1063087.84
2021-02-17,0.5442,0.5701,0.5007,0.5504,1905630.76,1031303.26
2021-02-18,0.5504,0.592,0.5407,0.5862,2127020.48,1212491.84
2021-02-19,0.5862,0.62,0.5509,0.6005,2653611.36,1550113.37
2021-02-20,0.6005,0.6123,0.5139,0.5539,2920256.0,1672499.22
2021-02-21,0.5539,0.5864,0.5418,0.5722,1840588.32,1045661.17
2021-02-22,0.5722,0.713,0.3723,0.5423,7211365.49,4099383.81
2021-02-23,0.5423,0.5443,0.2845,0.451,5587403.2,2452783.74
2021-02-24,0.451,0.5096,0.423,0.4917,2331815.69,1094322.43
2021-02-25,0.4917,0.6685,0.4901,0.5551,12809533.62,7579077.11
2021-02-26,0.5551,0.6249,0.5011,0.5761,7555480.45,4368010.16
2021-02-27,0.5761,0.6526,0.553,0.5674,4109142.71,2483137.2
2021-02-28,0.5674,0.5895,0.4718,0.5721,4906531.36,2541004.3
2021-03-01,0.5721,0.7297,0.5627,0.6964,12165853.95,7874989.34
2021-03-02,0.6964,0.8774,0.6567,0.7873,18901538.83,14911758.52
2021-03-03,0.7873,1.466,0.7712,1.179,47495496.2,51477661.44
2021-03-04,1.179,1.505,1.079,1.295,44305728.42,57288689.24
2021-03-05,1.295,1.376,1.136,1.198,19185905.6,23955309.18
2021-03-06,1.198,1.26,1.081,1.156,8283407.46,9616568.89
2021-03-07,1.156,1.438,1.126,1.41,14683156.15,19084099.18
2021-03-08,1.41,1.871,1.389,1.734,34465096.77,56641348.02
2021-03-09,1.734,1.947,1.65,1.7,18394201.69,32985117.88
2021-03-10,1.7,1.751,1.527,1.652,9681561.48,15938424.79
2021-03-11,1.652,1.944,1.607,1.792,15796225.41,28260153.99
2021-03-12,1.792,2.21,1.792,2.061,20965050.97,42569203.55
2021-03-13,2.061,2.192,1.916,2.038,11806353.85,24457954.06
2021-03-14,2.038,2.801,1.932,2.337,16050935.68,37222443.88
2021-03-15,2.337,3.076,2.329,2.67,22149759.27,60669964.36
2021-03-16,2.67,2.916,2.343,2.55,13223334.5,34043997.54
2021-03-17,2.55,2.695,2.259,2.456,8299708.15,20266058.07
2021-03-18,2.456,2.79,2.387,2.651,8795860.31,22988807.63
2021-03-19,2.651,2.785,2.453,2.485,5067277.01,13007211.64
2021-03-20,2.485,2.5,2.179,2.196,6781456.49,16197778.02
2021-03-21,2.196,2.5,2.139,2.438,7393419.31,17097599.67
2021-03-22,2.438,2.438,2.051,2.16,6065950.83,13673721.95
2021-03-23,2.16,2.209,1.968,2.05,5359121.15,11222979.57
2021-03-24,2.05,2.547,2.002,2.157,14129460.65,32707033.22
2021-03-25,2.157,2.212,2.01,2.1,6353696.43,13439119.26
2021-03-26,2.1,2.332,2.093,2.331,5592331.18,12592757.35
2021-03-27,2.331,2.369,2.204,2.306,3866673.2,8883103.71
2021-03-28,2.306,2.63,2.265,2.513,5915934.16,14599698.92
2021-03-29,2.513,2.562,2.381,2.495,3265599.35,8051073.57
2021-03-30,2.495,2.497,2.412,2.493,2432714.23,5956406.47
2021-03-31,2.493,2.652,2.316,2.554,5831235.07,14718161.38
2021-04-01,2.554,2.632,2.431,2.489,3707023.28,9307292.1
2021-04-02,2.489,2.57,2.412,2.569,2523656.8,6246710.62
2021-04-03,2.569,2.577,2.258,2.311,2382805.24,5781604.96
2021-04-04,2.311,2.444,2.271,2.409,1745139.84,4137088.91
2021-04-05,2.409,2.633,2.268,2.468,4331098.3,10742409.56
2021-04-06,2.468,2.473,2.302,2.321,3191106.55,7600343.18
2021-04-07,2.321,2.877,2.03,2.842,15496645.16,38682200.43
2021-04-08,2.842,3.459,2.576,3.246,20324283.08,62249813.73
2021-04-09,3.246,3.99,3.118,3.419,21603521.06,76883465.39
2021-04-10,3.419,3.562,3.139,3.222,9068499.43,29963506.28
2021-04-11,3.222,3.291,2.985,3.113,5931291.04,18600236.47
2021-04-12,3.113,3.159,2.894,3.001,4481192.78,13510242.45
2021-04-13,3.001,3.226,2.961,3.078,3712542.35,11447070.24
2021-04-14,3.078,3.094,2.787,2.908,4549773.95,13344143.46
2021-04-15,2.908,3.27,2.866,3.169,4953431.83,15348638.71
2021-04-16,3.169,3.197,2.839,3.015,5121707.38,15423348.16
2021-04-17,3.015,3.155,2.938,2.962,3020780.09,9161564.58
2021-04-18,2.962,2.989,2.129,2.694,5326528.68,13838480.51
2021-04-19,2.694,2.775,2.379,2.398,4521566.59,11531255.16
2021-04-20,2.398,2.621,2.162,2.566,6358374.9,15195757.61
2021-04-21,2.566,2.796,2.454,2.478,6202012.87,16519141.03
2021-04-22,2.478,2.572,2.183,2.217,4557884.27,11033697.33
2021-04-23,2.217,2.258,1.759,2.237,7621253.56,15311508.64
2021-04-24,2.237,2.277,1.991,2.015,2612661.29,5512425.39
2021-04-25,2.015,2.235,1.928,2.031,2268211.45,4715861.42
2021-04-26,2.031,2.554,2.012,2.545,4689044.68,11091050.61
2021-04-27,2.545,2.652,2.471,2.603,3076218.32,7876167.21
2021-04-28,2.603,2.783,2.363,2.724,4895325.27,12840946.74
2021-04-29,2.724,2.86,2.518,2.644,3379233.81,9105720.03
2021-04-30,2.644,2.8,2.565,2.77,2152044.39,5833750.26
2021-05-01,2.77,2.827,2.66,2.719,1460772.62,4012207.7
2021-05-02,2.719,2.728,2.591,2.632,1108658.78,2931851.79
2021-05-03,2.632,2.738,2.59,2.622,1348188.95,3593696.41
2021-05-04,2.622,2.63,2.288,2.32,2328020.77,5706032.66
2021-05-05,2.32,2.621,2.302,2.591,2401590.82,5984078.09
2021-05-06,2.591,2.594,2.401,2.477,1680835.16,4207931.75
2021-05-07,2.477,2.721,2.402,2.492,3897716.94,10016056.71
2021-05-08,2.492,2.592,2.431,2.468,1771491.66,4444525.75
2021-05-09,2.468,2.485,2.325,2.439,1585316.82,3817900.4
2021-05-10,2.439,2.506,2.043,2.209,2650399.69,6160634.69
2021-05-11,2.209,2.35,2.145,2.335,2148176.52,4841039.37
2021-05-12,2.335,2.609,1.988,2.017,4359806.55,10206594.09
2021-05-13,2.017,2.18,1.876,2.057,3864847.85,7888693.86
2021-05-14,2.057,2.184,2.036,2.127,1815412.97,3833699.13
2021-05-15,2.127,2.146,1.938,1.946,1999091.07,4109273.23
2021-05-16,1.946,2.158,1.816,1.97,2580089.53,5102313.02
2021-05-17,1.97,2.012,1.714,1.798,3797599.55,6899989.39
2021-05-18,1.798,2.021,1.772,1.892,4126287.93,7901874.54
2021-05-19,1.892,1.936,0.8221,1.185,8843014.06,12497464.04
2021-05-20,1.185,1.569,1.034,1.489,5651161.1,7557694.45
2021-05-21,1.489,1.592,1.061,1.274,5591195.61,7546462.44
2021-05-22,1.274,1.297,1.117,1.185,3090473.84,3693364.34
2021-05-23,1.185,1.22,0.7362,0.9435,6457889.82,5980743.69
2021-05-24,0.9435,1.336,0.9159,1.263,6224376.39,7137881.96
2021-05-25,1.263,1.311,1.089,1.239,5803885.73,6909356.92
2021-05-26,1.239,2.09,1.207,1.934,57655861.93,100573517.98
2021-05-27,1.934,2.029,1.657,1.72,44714394.69,81217864.53
2021-05-28,1.72,1.747,1.308,1.43,27951071.36,42046541.06
2021-05-29,1.43,1.482,1.23,1.353,16916960.72,22834837.45
2021-05-30,1.353,1.751,1.239,1.527,32728325.94,51340143.21
2021-05-31,1.527,1.657,1.43,1.628,21418127.49,33468168.82
2021-06-01,1.628,1.717,1.546,1.568,11558364.0,18729406.78
2021-06-02,1.568,1.644,1.528,1.578,7398771.44,11733343.88
2021-06-03,1.578,1.695,1.537,1.648,9345060.47,15153848.79
2021-06-04,1.648,1.71,1.416,1.498,13134541.73,20402663.38
2021-06-05,1.498,1.596,1.403,1.454,6886818.11,10291460.69
2021-06-06,1.454,1.517,1.442,1.479,3751284.64,5537257.56
2021-06-07,1.479,1.523,1.196,1.336,5088400.79,7286890.64
2021-06-08,1.336,1.37,1.148,1.332,9497829.6,12133644.61
2021-06-09,1.332,1.373,1.237,1.373,6648413.36,8733051.89
2021-06-10,1.373,1.382,1.251,1.291,4494274.7,5912359.05
2021-06-11,1.291,1.632,1.246,1.3,19440524.14,27784091.28
2021-06-12,1.3,1.337,1.155,1.234,11031367.02,13522884.49
2021-06-13,1.234,1.325,1.198,1.307,5787984.81,7276754.89
2021-06-14,1.307,1.626,1.271,1.427,10318143.88,14273321.86
2021-06-15,1.427,1.485,1.37,1.404,7941931.58,11268924.43
2021-06-16,1.404,1.541,1.354,1.396,13097185.72,18920074.66
2021-06-17,1.396,1.494,1.374,1.399,6874158.97,9852816.48
2021-06-18,1.399,1.401,1.225,1.278,6547251.65,8531002.75
2021-06-19,1.278,1.299,1.234,1.238,3567481.73,4513398.67
2021-06-20,1.238,1.269,1.138,1.251,5251844.18,6330347.62
2021-06-21,1.251,1.263,0.9324,0.9373,11467912.61,12288175.58
2021-06-22,0.9373,1.009,0.7655,0.9177,20406415.51,18329568.73
2021-06-23,0.9177,1.086,0.8778,1.05,12780961.29,12942983.19
2021-06-24,1.05,1.08,0.9724,1.073,6257457.73,6483512.4
2021-06-25,1.073,1.113,0.9332,0.9446,6435608.56,6471743.64
2021-06-26,0.9446,0.9862,0.8914,0.952,4762610.15,4440518.04
2021-06-27,0.952,1.003,0.9289,1.003,3508732.8,3366831.26
2021-06-28,1.003,1.039,0.9774,1.028,4442773.64,4495820.95
2021-06-29,1.028,1.135,1.026,1.09,7208121.69,7803264.97
2021-06-30,1.09,1.165,1.037,1.163,11343181.92,12523002.59
2021-07-01,1.163,1.243,1.081,1.142,13834522.01,16000123.5
2021-07-02,1.142,1.158,1.057,1.123,3635675.48,3956293.45
2021-07-03,1.123,1.186,1.086,1.149,3621953.27,4125410.5
2021-07-04,1.149,1.213,1.119,1.171,4781600.36,5659311.81
2021-07-05,1.171,1.171,1.074,1.105,4252240.34,4743629.89
2021-07-06,1.105,1.222,1.105,1.177,6796002.14,7981564.31
2021-07-07,1.177,1.428,1.153,1.404,28354771.26,37719460.58
2021-07-08,1.404,1.514,1.173,1.211,30231887.88,41396135.9
2021-07-09,1.211,1.31,1.122,1.289,15032403.12,18114944.7
2021-07-10,1.289,1.377,1.244,1.288,21919925.66,28816001.97
2021-07-11,1.288,1.406,1.274,1.376,12667701.03,17086170.89
2021-07-12,1.376,1.383,1.261,1.305,8527237.78,11237286.29
2021-07-13,1.305,1.328,1.184,1.219,7696672.38,9698357.06
2021-07-14,1.219,1.348,1.12,1.322,13191980.04,16414301.24
2021-07-15,1.322,1.463,1.193,1.251,26416748.02,35571037.7
2021-07-16,1.251,1.311,1.175,1.18,14739214.01,18190899.08
2021-07-17,1.18,1.222,1.162,1.192,8724796.8,10357198.12
2021-07-18,1.192,1.249,1.152,1.185,6204958.77,7452189.87
2021-07-19,1.185,1.187,1.057,1.074,8045496.81,8891433.55
2021-07-20,1.074,1.089,0.9246,0.9957,12230826.78,12088935.31
2021-07-21,0.9957,1.132,0.9592,1.096,13735489.38,14773687.3
2021-07-22,1.096,1.144,1.066,1.126,10951034.98,12183255.43
2021-07-23,1.126,1.244,1.104,1.243,13341615.43,15482409.3
2021-07-24,1.243,1.376,1.223,1.299,18044989.07,23592398.41
2021-07-25,1.299,1.377,1.23,1.368,14940131.5,19484987.64
2021-07-26,1.368,1.444,1.269,1.289,17606468.23,23972806.31
2021-07-27,1.289,1.393,1.224,1.353,15125066.08,20147082.67
2021-07-28,1.353,1.38,1.295,1.332,8601017.66,11470988.83
2021-07-29,1.332,1.503,1.306,1.397,18585333.34,26158229.44
2021-07-30,1.397,1.445,1.33,1.441,9745238.64,13561962.26
2021-07-31,1.441,1.459,1.402,1.441,6806759.04,9758023.94
2021-08-01,1.441,1.483,1.356,1.374,8463782.15,12168668.54
2021-08-02,1.374,1.422,1.341,1.387,5665430.24,7855290.27
2021-08-03,1.387,1.417,1.324,1.353,5243214.5,7136772.2
2021-08-04,1.353,1.411,1.335,1.405,5695779.93,7817056.36
2021-08-05,1.405,1.414,1.34,1.405,4882358.98,6764945.8
2021-08-06,1.405,1.462,1.383,1.443,4940394.49,7025152.71
2021-08-07,1.443,1.546,1.424,1.499,11015378.59,16320118.7
2021-08-08,1.499,1.533,1.386,1.411,7218704.79,10522916.26
2021-08-09,1.411,1.612,1.359,1.534,10330858.12,15766119.41
2021-08-10,1.534,1.641,1.51,1.624,12648315.19,20040378.15
2021-08-11,1.624,1.701,1.589,1.622,8669806.6,14246908.71
2021-08-12,1.6,1.6,1.483,1.565,4534713.35,6924524.74
2021-08-13,1.565,1.678,1.548,1.676,5975400.8,9745408.7
2021-08-14,1.676,1.728,1.615,1.684,6700694.74,11133067.58
2021-08-15,1.684,1.687,1.588,1.668,4419211.91,7226720.77
2021-08-16,1.668,1.756,1.604,1.62,9277868.27,15546153.88
2021-08-17,1.62,1.704,1.522,1.537,9153030.49,14741571.64
2021-08-18,1.537,1.569,1.447,1.52,5664233.05,8590916.99
2021-08-19,1.52,1.583,1.466,1.582,4761672.42,7254224.91
2021-08-20,1.582,1.67,1.564,1.67,5901297.62,9536797.85
2021-08-21,1.67,1.961,1.633,1.837,23833763.56,43060115.28
2021-08-22,1.837,1.951,1.726,1.842,14474236.4,26591333.86
2021-08-23,1.842,2.195,1.812,2.186,24046715.24,48968251.07
2021-08-24,2.186,2.186,1.858,1.892,16739644.75,33719137.98
2021-08-25,1.892,2.079,1.783,2.069,17610366.67,34626278.74
2021-08-26,2.069,2.078,1.823,1.852,13221594.26,25402421.42
2021-08-27,1.852,2.04,1.802,2.003,11839919.7,22717392.14
2021-08-28,2.003,2.077,1.948,2.057,7888700.07,15887876.64
2021-08-29,2.057,2.222,1.944,2.184,15267303.46,32110033.96
2021-08-30,2.184,2.318,2.055,2.082,26438809.64,58099611.04
2021-08-31,2.082,2.146,1.983,2.021,12285845.86,25470685.81
2021-09-01,2.021,2.09,1.954,2.08,9642198.87,19570324.15
2021-09-02,2.08,2.124,2.032,2.049,7893656.22,16393246.28
2021-09-03,2.049,2.099,1.992,2.07,6921978.53,14272264.23
2021-09-04,2.07,2.134,2.034,2.096,6251749.09,13054593.35
2021-09-05,2.096,2.199,2.065,2.195,6770259.5,14414943.08
2021-09-06,2.195,2.263,2.104,2.181,9616176.25,21023933.58
2021-09-07,2.181,2.186,1.435,1.754,22750384.53,42107828.05
2021-09-08,1.754,1.797,1.528,1.727,14918857.13,25277054.35
2021-09-09,1.727,1.844,1.687,1.789,13450725.15,23882330.49
2021-09-10,1.789,1.864,1.607,1.645,9912544.79,17041279.53
2021-09-11,1.645,1.738,1.632,1.678,5226264.55,8826061.38
2021-09-12,1.678,1.756,1.636,1.71,4108762.78,6995838.68
2021-09-13,1.71,1.718,1.516,1.627,7418741.51,11903218.81
2021-09-14,1.627,1.684,1.602,1.68,4210751.51,6940103.84
2021-09-15,1.68,1.773,1.663,1.768,5521995.18,9529397.63
2021-09-16,1.768,1.774,1.641,1.681,5400137.75,9216356.34
2021-09-17,1.681,1.697,1.603,1.633,6336266.95,10409985.44
2021-09-18,1.633,1.691,1.608,1.646,2966703.87,4909572.45
2021-09-19,1.646,1.649,1.552,1.57,2403294.9,3849933.02
2021-09-20,1.57,1.574,1.301,1.333,10137696.72,14410542.33
2021-09-21,1.333,1.399,1.187,1.223,11026494.87,14273521.06
2021-09-22,1.223,1.422,1.198,1.414,4825473.61,6424539.92
2021-09-23,1.414,1.488,1.378,1.479,4490113.93,6472195.01
2021-09-24,1.479,1.487,1.256,1.343,6668257.04,9011687.74
2021-09-25,1.343,1.376,1.286,1.334,3808842.92,5112826.77
2021-09-26,1.334,1.407,1.257,1.329,6211461.13,8298934.65
2021-09-27,1.329,1.375,1.259,1.264,3045483.58,4020513.81
2021-09-28,1.264,1.285,1.197,1.203,3051942.0,3803568.33
2021-09-29,1.203,1.274,1.194,1.225,2648456.63,3258454.74
2021-09-30,1.225,1.335,1.218,1.308,3710154.32,4792197.45
2021-10-01,1.308,1.54,1.292,1.523,6889122.14,9801530.85
2021-10-02,1.523,1.574,1.492,1.506,7046259.16,10773502.63
2021-10-03,1.506,1.555,1.469,1.551,5185482.47,7919852.42
2021-10-04,1.551,1.7,1.524,1.568,14589698.15,23548965.52
2021-10-05,1.568,1.723,1.551,1.694,9322513.6,15255360.93
2021-10-06,1.694,1.754,1.545,1.648,12016191.9,19890333.32
2021-10-07,1.648,1.678,1.591,1.677,7663850.0,12495157.56
2021-10-08,1.677,1.73,1.634,1.7,8349430.26,14095384.18
2021-10-09,1.7,1.719,1.653,1.719,4143328.14,6988327.21
2021-10-10,1.719,1.722,1.574,1.584,3510560.43,5811503.55
2021-10-11,1.584,1.651,1.515,1.561,6972165.79,10993758.15
2021-10-12,1.561,1.561,1.448,1.535,10795546.67,16254506.61
2021-10-13,1.535,1.589,1.489,1.585,9173663.58,14103007.65
2021-10-14,1.585,1.649,1.563,1.619,6403218.9,10286416.63
2021-10-15,1.619,1.63,1.521,1.61,9442295.04,14944086.97
2021-10-16,1.61,1.764,1.604,1.718,12799509.03,21694957.67
2021-10-17,1.718,1.721,1.552,1.637,7051316.84,11606435.28
2021-10-18,1.637,1.65,1.569,1.634,5038822.14,8129724.3
2021-10-19,1.634,1.648,1.582,1.606,4238991.45,6855921.68
2021-10-20,1.606,1.992,1.578,1.85,22815688.33,42042223.63
2021-10-21,1.85,1.864,1.738,1.799,12996138.13,23567645.66
2021-10-22,1.799,1.905,1.775,1.836,7489403.66,13765249.59
2021-10-23,1.836,1.872,1.779,1.841,3969638.39,7250772.22
2021-10-24,1.841,1.895,1.732,1.773,6184949.47,11245505.73
2021-10-25,1.773,1.925,1.762,1.906,7212883.06,13472249.87
2021-10-26,1.906,2.157,1.893,2.009,24254018.45,49894463.97
2021-10-27,2.009,2.306,1.8,2.087,48950745.64,103639307.4
2021-10-28,2.087,2.396,2.069,2.321,44942554.06,100131397.56
2021-10-29,2.321,2.605,2.315,2.459,31308329.45,76812112.35
2021-10-30,2.459,3.353,2.282,3.05,82414183.13,235419095.27
2021-10-31,3.05,3.497,2.421,2.579,76668308.0,217714946.95
2021-11-01,2.579,2.778,2.372,2.599,33290264.04,86522735.59
2021-11-02,2.599,3.271,2.577,3.122,62478579.45,185190548.94
2021-11-03,3.122,3.214,2.728,2.864,29530724.31,85284832.35
2021-11-04,2.864,3.384,2.736,2.996,42863018.28,130216807.82
2021-11-05,2.996,3.269,2.862,2.963,25653012.13,77609540.27
2021-11-06,2.963,3.553,2.944,3.51,53656973.57,176956968.6
2021-11-07,3.51,3.629,3.277,3.316,21337028.11,72723249.11
2021-11-08,3.316,3.318,3.12,3.171,16423975.38,52444688.04
2021-11-09,3.171,3.276,2.949,2.977,18943380.75,58508278.44
2021-11-10,2.977,3.194,2.593,2.832,20970475.17,62200116.31
2021-11-11,2.832,3.078,2.784,2.97,12222940.63,36079315.98
2021-11-12,2.97,3.149,2.913,3.078,18695637.89,56902599.55
2021-11-13,3.078,3.272,3.021,3.044,16099788.17,50756739.68
2021-11-14,3.044,3.087,2.943,3.085,6466348.39,19525343.74
2021-11-15,3.085,3.243,3.002,3.034,11177716.53,35036304.2
2021-11-16,3.034,3.034,2.564,2.845,20342950.69,57798536.04
2021-11-17,2.845,3.086,2.81,3.012,14566920.59,42871038.56
2021-11-18,3.012,3.264,2.747,3.038,30885852.49,93658009.98
2021-11-19,3.038,3.762,2.985,3.616,48133062.89,163890513.13
2021-11-20,3.616,3.908,3.446,3.644,29463084.39,109313556.29
2021-11-21,3.644,3.652,3.294,3.303,15771505.27,54767261.1
2021-11-22,3.303,3.622,3.151,3.604,22620047.92,76704560.57
2021-11-23,3.604,4.155,3.47,3.85,36552124.22,139597414.51
2021-11-24,3.85,4.723,3.755,4.492,55180191.4,239250063.23
2021-11-25,4.492,4.847,4.009,4.226,38223768.38,166872671.37
2021-11-26,4.226,4.442,3.557,3.846,33407427.98,131685701.01
2021-11-27,3.846,3.968,3.599,3.711,15198517.04,57148658.26
2021-11-28,3.711,3.852,3.287,3.848,25689411.99,90381910.74
2021-11-29,3.848,3.937,3.638,3.647,17294555.04,65542342.26
2021-11-30,3.647,3.768,3.476,3.5,12516649.83,44891525.69
2021-12-01,3.5,3.691,3.472,3.534,11602655.22,41592109.48
2021-12-02,3.534,3.534,3.285,3.406,10072941.15,34152465.76
2021-12-03,3.406,3.441,2.919,3.113,15688874.78,50308038.44
2021-12-04,3.113,3.113,2.167,3.023,36061872.01,97942599.83
2021-12-05,3.023,3.147,2.628,2.731,18307216.04,52536981.12
2021-12-06,2.731,2.924,2.371,2.889,18986073.38,49797591.66
