# Dataset Report: FUNToken (FUN)
# Coin Name: FUNToken
# Symbol: FUN
# Approx Row Count: 3570
# Date Range: 2016-05-08 to 2026-02-14
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_FUN, Volume_USD
# Note: Launched June 2017. Native token for the decentralized iGaming ecosystem.
# --------------------------------------------------
Date,open,high,low,close,Volume_FUN,Volume_USD
2017-05-16,0.0008374,0.001141,0.0005707,0.001141,244876.18,279.49
2017-05-17,7.47e-06,7.47e-06,7.47e-06,7.47e-06,0.0,0.0
2017-05-18,0.001189,0.001241,0.000696,0.000696,94397.66,65.7
2017-05-19,0.000696,0.0007259,0.0007259,0.0007259,1800.0,1.307
2017-05-20,0.0007259,0.0007549,0.0007549,0.0007549,55555.56,41.94
2017-05-21,0.0007549,0.001329,0.0007564,0.0007972,51291.0,40.89
2017-05-22,0.0007972,0.001615,0.0008285,0.001615,89621.59,144.7
2017-05-23,0.001615,0.001727,0.001568,0.001591,175838.62,279.73
2017-05-24,0.001591,0.001736,0.001712,0.001736,74758.04,129.79
2017-05-25,7.47e-06,7.47e-06,7.47e-06,7.47e-06,0.0,0.0
2017-05-26,0.001638,0.001706,0.0009429,0.001706,7712.17,13.16
2017-05-27,0.000898,0.000821,0.0006773,0.0006773,19960.0,13.52
2017-05-28,0.0006773,0.001292,0.0007224,0.0007443,142541.37,106.09
2017-05-29,0.0007443,0.001207,0.0007746,0.001207,172058.82,207.75
2017-05-30,7.47e-06,7.47e-06,7.47e-06,7.47e-06,0.0,0.0
2017-05-31,0.001162,0.001221,0.001106,0.001106,99914.29,110.47
2017-06-01,0.001106,0.001158,0.001158,0.001158,91914.29,106.44
2017-06-02,0.0008686,0.0008973,0.0004487,0.0004487,108771.4,48.8
2017-06-03,0.0004487,0.0009927,0.0004582,0.0007891,223634.7,176.47
2017-06-04,0.0007891,0.0009844,0.0007825,0.0009844,339287.01,333.99
2017-06-05,0.0009844,0.001055,0.001001,0.001001,115703.49,115.8
2017-06-06,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-07,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-08,0.0009959,0.001315,0.001036,0.001315,142857.14,187.92
2017-06-09,0.001315,0.001321,0.001209,0.001209,111111.11,134.32
2017-06-10,0.001209,0.001276,0.001247,0.001276,8426.86,10.75
2017-06-11,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-12,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-13,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-14,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-15,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-16,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-17,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-18,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-19,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-20,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-21,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-22,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-23,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-24,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-25,2.073e-05,2.073e-05,2.073e-05,2.073e-05,0.0,0.0
2017-06-26,0.01117,0.01395,0.01015,0.01243,156591.78,1946.49
2017-06-27,0.01243,0.2861,0.01002,0.01431,863324.86,12351.59
2017-06-28,0.01431,0.2211,0.01263,0.01864,2642959.19,49253.5
2017-06-29,0.01864,0.2636,0.01172,0.01757,2960292.65,52024.18
2017-06-30,0.01757,0.3368,0.01151,0.3368,6889272.13,2320417.08
2017-07-01,0.3368,0.3132,0.01175,0.03129,5707392.9,178606.58
2017-07-02,0.03129,0.03405,0.0142,0.02556,2618415.93,66924.35
2017-07-03,0.02556,0.04146,3e-09,0.02474,2846309.72,70413.99
2017-07-04,0.02474,0.2236,0.01751,0.02021,10133031.98,204744.55
2017-07-05,0.02021,0.2319,0.01998,0.02336,23599259.58,551281.54
2017-07-06,0.02336,0.05857,0.01525,0.02067,16623195.98,343549.14
2017-07-07,0.02067,0.08103,0.01046,0.01285,13573186.84,174406.36
2017-07-08,0.01285,0.02261,0.01221,0.0126,10341044.55,130301.45
2017-07-09,0.0126,0.02196,0.01003,0.0126,10750889.97,135503.3
2017-07-10,0.0126,0.01775,0.00823,0.01209,12649809.92,152994.05
2017-07-11,0.01209,0.01619,0.0112,0.01534,16056822.14,246269.41
2017-07-12,0.01534,0.01956,0.01524,0.01837,7235971.57,132902.01
2017-07-13,0.01837,0.01982,0.01459,0.01558,6137775.41,95616.07
2017-07-14,0.01558,0.01553,0.01242,0.01242,8048950.4,99982.38
2017-07-15,0.01242,0.01117,0.009008,0.01025,3776555.56,38693.72
2017-07-16,0.01025,0.01158,0.009049,0.01158,8073065.8,93476.33
2017-07-17,0.01158,0.01511,0.01151,0.0135,5507240.04,74343.71
2017-07-18,0.0135,0.02344,0.01251,0.01366,9786102.63,133650.69
2017-07-19,0.01366,0.01185,0.009742,0.01139,8206590.09,93492.97
2017-07-20,0.01139,0.01447,0.01134,0.01221,7381911.16,90103.44
2017-07-21,0.01221,0.01412,0.009345,0.01104,4482413.2,49482.79
2017-07-22,0.01104,0.03734,0.01133,0.01171,6152883.17,72037.19
2017-07-23,0.01171,0.0137,0.01132,0.01364,6563281.18,89552.05
2017-07-24,0.01364,0.01476,0.01257,0.01343,9468671.34,127181.71
2017-07-25,0.01343,0.01268,0.0102,0.0111,11515782.77,127868.93
2017-07-26,0.0111,0.2106,0.01016,0.01055,7671960.65,80968.47
2017-07-27,0.01055,0.0119,0.01041,0.01094,9823226.47,107445.73
2017-07-28,0.01094,0.01202,0.01031,0.01116,15375038.59,171511.5
2017-07-29,0.01116,0.01417,0.01053,0.01174,6749279.32,79262.16
2017-07-30,0.01174,0.01209,0.01064,0.01131,3195721.21,36159.11
2017-07-31,0.01131,0.01254,0.01108,0.01243,11512988.59,143130.94
2017-08-01,0.01243,0.01395,0.01225,0.01249,18295864.91,228598.21
2017-08-02,0.01249,0.01284,0.01159,0.01196,3017193.07,36077.6
2017-08-03,0.01196,0.01498,0.01217,0.01321,2368306.95,31290.27
2017-08-04,0.01321,0.01367,0.01204,0.01259,9317941.12,117268.43
2017-08-05,0.01259,0.01643,0.01408,0.01468,2542399.07,37320.44
2017-08-06,0.01468,0.01988,0.01508,0.01717,12903465.14,221551.77
2017-08-07,0.01717,0.01929,0.01578,0.01722,4665934.45,80370.12
2017-08-08,0.01722,0.02089,0.01733,0.01961,9065921.24,177793.34
2017-08-09,0.01961,0.02048,0.0177,0.01978,3614074.17,71489.3
2017-08-10,0.01978,0.02674,0.01816,0.02674,13096297.82,350166.44
2017-08-11,0.02674,0.04238,0.02518,0.03341,22633114.56,756094.5
2017-08-12,0.03341,0.03438,0.02688,0.02708,10451408.43,283003.64
2017-08-13,0.02708,0.03233,0.02337,0.03002,11796256.3,354099.36
2017-08-14,0.03002,0.03141,0.02556,0.02733,4735389.07,129424.14
2017-08-15,0.02733,0.0266,0.02249,0.02416,4748242.57,114700.93
2017-08-16,0.02416,0.03065,0.02498,0.02569,5854565.44,150401.63
2017-08-17,0.02569,0.03769,0.02492,0.03354,11865842.52,398022.01
2017-08-18,0.03354,0.03424,0.02721,0.0292,4778750.84,139542.15
2017-08-19,0.0292,0.032,0.02764,0.03018,2811154.23,84843.61
2017-08-20,0.03018,0.03608,0.03071,0.03152,2392502.88,75411.07
2017-08-21,0.03152,0.03637,0.02744,0.02855,3960639.86,113081.47
2017-08-22,0.02855,0.04011,0.02727,0.02944,7005819.49,206237.16
2017-08-23,0.02944,0.03111,0.02761,0.02816,5041825.71,141992.44
2017-08-24,0.02816,0.03084,0.02814,0.02814,3344270.02,94118.55
2017-08-25,0.02814,0.03065,0.02311,0.02572,8138627.87,209365.2
2017-08-26,0.02572,0.02829,0.02514,0.02795,2733483.88,76410.67
2017-08-27,0.02795,0.02921,0.0246,0.02575,2965597.21,76354.04
2017-08-28,0.02575,0.02808,0.025,0.02771,1746249.9,48392.04
2017-08-29,0.02771,0.03053,0.02703,0.02766,6902158.07,190900.98
2017-08-30,0.02766,0.03597,0.0261,0.03108,3710292.1,115320.12
2017-08-31,0.03108,0.03774,0.02894,0.03184,9410234.87,299614.13
2017-09-01,0.03184,0.03901,0.03006,0.03745,12028663.63,450486.27
2017-09-02,0.03,0.077,0.0295,0.03,456733.0,21510.07
2017-09-03,0.03261,0.03275,0.02943,0.03042,3906168.92,118811.73
2017-09-04,0.03042,0.02621,0.02273,0.02393,4901419.19,117298.61
2017-09-05,0.02393,0.03013,0.02389,0.0274,3502031.22,95967.03
2017-09-06,0.0274,0.03049,0.02321,0.02759,4282540.69,118176.14
2017-09-07,0.02759,0.04316,0.02541,0.02815,4823006.77,135788.43
2017-09-08,0.035,0.035,0.025,0.035,14329.0,400.75
2017-09-09,0.035,0.0426,0.0255,0.0426,8456.0,287.11
2017-09-10,0.02458,0.02505,0.02412,0.02439,2205337.81,53778.52
2017-09-11,0.02439,0.02458,0.02354,0.02436,4276935.04,104175.07
2017-09-12,0.02436,0.02466,0.02265,0.02385,1722563.48,41075.61
2017-09-13,0.02385,0.02598,0.02067,0.02074,3210948.19,66596.38
2017-09-14,0.02074,0.01847,0.01519,0.016,4783647.01,76534.23
2017-09-15,0.016,0.02128,0.01767,0.02075,3647777.22,75691.47
2017-09-16,0.02075,0.024,0.01976,0.02098,2029298.45,42575.0
2017-09-17,0.02098,0.02529,0.02094,0.02424,5201441.8,126058.69
2017-09-18,0.02424,0.02843,0.0247,0.02493,4350728.41,108476.77
2017-09-19,0.03,0.16,0.01559,0.03104,24448.0,973.64
2017-09-20,0.03104,0.08238,0.0211,0.0215,25827.0,726.69
2017-09-21,0.0215,0.038,0.02101,0.02101,25910.0,575.93
2017-09-22,0.02059,0.02301,0.01841,0.01988,6376427.55,126752.31
2017-09-23,0.01988,0.02248,0.02004,0.02075,1688385.13,35030.63
2017-09-24,0.02075,0.02165,0.01951,0.01963,1029599.08,20210.41
2017-09-25,0.01963,0.02306,0.01935,0.02087,1954097.64,40775.02
2017-09-26,0.02087,0.05634,0.02013,0.02293,5982762.5,137199.39
2017-09-27,0.02293,0.02709,0.02382,0.02709,2431028.7,65852.38
2017-09-28,0.025,0.0378,0.02003,0.035,9350.0,253.94
2017-09-29,0.02671,0.03376,0.02526,0.03072,12608549.48,387345.99
2017-09-30,0.0328,0.0328,0.02311,0.0327,5531.0,154.15
2017-10-01,0.03122,0.03465,0.02957,0.03334,5345544.62,178238.18
2017-10-02,0.033,0.0378,0.02516,0.0378,10631.0,272.39
2017-10-03,0.0378,0.0378,0.02311,0.02313,6641.0,160.89
2017-10-04,0.03035,5.402,0.02881,0.02912,3201827.61,93232.14
2017-10-05,0.02912,0.03021,0.02683,0.02729,4507024.01,123007.84
2017-10-06,0.02316,0.031,0.02313,0.02328,7142.0,165.45
2017-10-07,0.02637,0.02797,0.02489,0.02598,4681583.05,121617.04
2017-10-08,0.02598,0.02659,0.02341,0.0236,3721872.8,87842.55
2017-10-09,0.0236,0.1036,0.02198,0.02262,9802491.33,221690.32
2017-10-10,0.02313,0.02313,0.02028,0.02028,6275.0,145.1
2017-10-11,0.02419,0.03813,0.0241,0.02589,2400033.61,62147.74
2017-10-12,0.02589,0.02737,0.02383,0.02596,2887177.57,74953.16
2017-10-13,0.02596,0.02928,0.02359,0.0261,2261247.88,59028.35
2017-10-14,0.0261,0.02697,0.02277,0.02345,1985825.0,46572.42
2017-10-15,0.02345,0.02581,0.02254,0.02491,1642813.43,40922.95
2017-10-16,0.0268,0.036,0.02313,0.02789,18731.0,513.15
2017-10-17,0.02789,0.036,0.02313,0.02313,89216.0,2420.52
2017-10-18,0.02318,0.02919,0.02313,0.028,8896.0,237.25
2017-10-19,0.028,0.0295,0.0201,0.0201,35001.0,807.68
2017-10-20,0.02223,0.02244,0.0197,0.02004,6916610.79,138606.46
2017-10-21,0.02,0.032,0.01671,0.032,6437.0,154.75
2017-10-22,0.01937,0.02039,0.01472,0.01949,4845081.09,94408.19
2017-10-23,0.01896,0.01998,0.01692,0.01834,6140550.06,112600.22
2017-10-24,0.01834,0.02043,0.01786,0.01839,4895221.34,90032.4
2017-10-25,0.01839,0.01904,0.01778,0.01835,2900981.59,53224.39
2017-10-26,0.01802,0.02595,0.01703,0.01703,3190.0,58.15
2017-10-27,0.01801,0.01998,0.01765,0.0185,2919005.01,54015.37
2017-10-28,0.02504,0.0255,0.018,0.01809,5260.0,113.34
2017-10-29,0.01809,0.02539,0.0155,0.023,5246.0,91.67
2017-10-30,0.01901,0.02226,0.0179,0.01987,14978024.85,297588.91
2017-10-31,0.01872,0.03679,0.01872,0.03679,16349.89,472.67
2017-11-01,0.03679,0.03679,0.01401,0.01899,16437.78,280.07
2017-11-02,0.01645,0.01842,0.01412,0.01619,11073623.81,179335.71
2017-11-03,0.01619,0.01849,0.01566,0.01693,4623141.84,78287.36
2017-11-04,0.01693,0.01725,0.01583,0.01629,1638390.91,26692.95
2017-11-05,0.0141,0.019,0.0141,0.0145,4677.0,88.79
2017-11-06,0.01546,0.01573,0.01417,0.01543,3436667.56,53033.53
2017-11-07,0.01543,0.01756,0.01392,0.01572,5762125.58,90588.8
2017-11-08,0.01508,0.018,0.01508,0.0178,48091.0,734.62
2017-11-09,0.0178,0.01897,0.0155,0.01897,15408.0,291.22
2017-11-10,0.01897,0.01897,0.0145,0.01749,13219.44,206.76
2017-11-11,0.01505,0.01652,0.01402,0.01441,5711515.4,82306.29
2017-11-12,0.01742,0.01742,0.0131,0.01679,19899.0,282.04
2017-11-13,0.01679,0.01679,0.01,0.0163,6283.0,94.08
2017-11-14,0.0163,0.01726,0.0163,0.01726,8766.0,150.69
2017-11-15,0.01726,0.01876,0.0125,0.01875,109199.0,1980.55
2017-11-16,0.01875,0.01897,0.01251,0.01346,80084.0,1453.78
2017-11-17,0.01346,0.01897,0.01346,0.01897,15865.0,258.08
2017-11-18,0.01897,0.019,0.01397,0.019,18428.0,333.63
2017-11-19,0.019,0.02108,0.0142,0.018,14393.0,236.88
2017-11-20,0.01679,0.01878,0.01726,0.01749,17818119.09,311608.39
2017-11-21,0.02,0.0205,0.015,0.0197,50132.0,989.0
2017-11-22,0.0197,0.027,0.019,0.022,28795.0,697.55
2017-11-23,0.022,0.027,0.02,0.027,138458.0,3075.87
2017-11-24,0.02308,0.0277,0.02264,0.02322,7041347.66,163469.96
2017-11-25,0.026,0.027,0.02,0.027,12638.0,301.45
2017-11-26,0.027,0.027,0.01892,0.021,9775.95,213.53
2017-11-27,0.021,0.02699,0.021,0.0211,9888.0,243.42
2017-11-28,0.0211,0.041,0.0211,0.04,29404.83,856.2
2017-11-29,0.04,0.05348,0.022,0.026,353080.06,13678.58
2017-11-30,0.026,0.05,0.02201,0.03,1087194.46,28194.59
2017-12-01,0.02564,0.02835,0.02564,0.02668,5999110.82,160052.22
2017-12-02,0.02315,0.029,0.02315,0.025,14407.0,371.91
2017-12-03,0.025,0.03333,0.025,0.03201,28399.0,810.05
2017-12-04,0.03201,0.04,0.025,0.03888,9395.0,300.78
2017-12-05,0.03888,0.05611,0.02502,0.039,48138.69,1534.84
2017-12-06,0.039,0.039,0.027,0.0359,42974.64,1438.1
2017-12-07,0.0359,0.04083,0.024,0.03125,96564.58,3363.23
2017-12-08,0.03125,0.0372,0.02481,0.0306,113317.39,3451.85
2017-12-09,0.0325,0.033,0.027,0.03263,44555.65,1338.92
2017-12-10,0.03263,0.03263,0.0257,0.031,18938.0,524.52
2017-12-11,0.031,0.03139,0.02694,0.03139,55899.44,1637.16
2017-12-12,0.03139,0.0348,0.0295,0.03371,36569.65,1157.47
2017-12-13,0.03371,0.04525,0.02802,0.03877,127560.27,5038.81
2017-12-14,0.03877,0.04526,0.03502,0.04,319875.04,13843.4
2017-12-15,0.04,0.04414,0.03561,0.038,154821.94,6448.44
2017-12-16,0.038,0.0427,0.038,0.0427,171322.58,7006.82
2017-12-17,0.0427,0.05001,0.03892,0.045,214456.29,9570.91
2017-12-18,0.045,0.12,0.04201,0.06989,256484.5,11932.12
2017-12-19,0.06989,0.097,0.0477,0.051,229670.68,14221.55
2017-12-20,0.051,0.06007,0.04204,0.04802,426364.79,21064.83
2017-12-21,0.04802,0.075,0.04802,0.06001,329907.44,20025.34
2017-12-22,0.06001,0.08391,0.03001,0.043,196474.22,9249.65
2017-12-23,0.043,0.07542,0.043,0.05638,118564.69,7115.14
2017-12-24,0.05638,0.06005,0.04501,0.0589,198681.87,10294.33
2017-12-25,0.0589,0.065,0.04824,0.06188,80265.16,4788.03
2017-12-26,0.06188,0.0625,0.0572,0.0581,279866.43,16241.3
2017-12-27,0.0581,0.063,0.0575,0.0575,110159.92,6605.3
2017-12-28,0.0575,0.0653,0.0575,0.0653,193116.0,11739.29
2017-12-29,0.0653,0.07499,0.058,0.064,231389.91,15281.09
2017-12-30,0.064,0.11,0.05158,0.091,347556.69,26505.37
2017-12-31,0.091,0.14,0.06932,0.08,360479.44,36021.48
2018-01-01,0.08,0.104,0.08,0.08894,242710.35,21156.69
2018-01-02,0.08894,0.107,0.08345,0.09494,180081.05,16175.66
2018-01-03,0.09494,0.121,0.08539,0.1083,382400.36,38604.09
2018-01-04,0.1083,0.1979,0.1051,0.18,647465.59,96926.69
2018-01-05,0.18,0.1999,0.1392,0.1635,1082802.47,203520.21
2018-01-06,0.1635,0.19,0.1533,0.1743,301042.68,52060.6
2018-01-07,0.1743,0.199,0.1538,0.179,229506.0,40015.41
2018-01-08,0.179,0.249,0.1298,0.2464,723954.0,128025.37
2018-01-09,0.2464,0.2464,0.1744,0.1785,796833.0,151576.63
2018-01-10,0.1785,0.184,0.14,0.1615,848325.05,138756.04
2018-01-11,0.1615,0.17,0.1212,0.1321,387879.0,54951.54
2018-01-12,0.1321,0.1551,0.1245,0.1431,478746.35,68460.53
2018-01-13,0.1431,0.1595,0.1334,0.1389,151599.25,21475.39
2018-01-14,0.1389,0.1389,0.1157,0.1287,244242.0,31862.72
2018-01-15,0.1287,0.1455,0.12,0.1216,251089.7,32893.96
2018-01-16,0.1216,0.1285,0.06,0.085,320912.0,28410.37
2018-01-17,0.085,0.1469,0.06058,0.09602,360922.66,33151.7
2018-01-18,0.09602,0.12,0.083,0.1093,285591.0,29737.86
2018-01-19,0.1093,0.142,0.1024,0.1243,293802.0,36951.9
2018-01-20,0.1243,0.132,0.1135,0.1233,195737.0,24176.28
2018-01-21,0.1233,0.127,0.08,0.1074,163908.0,17628.08
2018-01-22,0.1074,0.1161,0.08347,0.09903,201166.0,20247.35
2018-01-23,0.09903,0.108,0.0875,0.09756,119014.49,11632.42
2018-01-24,0.09756,0.108,0.096,0.1001,116517.14,11848.29
2018-01-25,0.1017,0.1169,0.09297,0.1017,87944.75,9053.26
2018-01-26,0.1017,0.1043,0.08425,0.09646,136312.44,12625.99
2018-01-27,0.09646,0.1133,0.09491,0.105,65893.81,6820.69
2018-01-28,0.105,0.1114,0.09907,0.1019,88222.24,9276.64
2018-01-29,0.1019,0.1026,0.09336,0.09796,78555.83,7823.41
2018-01-30,0.09796,0.09982,0.08009,0.0808,42511.23,3824.81
2018-01-31,0.0808,0.09006,0.06501,0.0863,116632.37,9422.77
2018-02-01,0.0863,0.0899,0.06578,0.07192,107507.51,8781.53
2018-02-02,0.07192,0.07807,0.05001,0.05975,155444.44,9820.27
2018-02-03,0.05975,0.06998,0.04739,0.06291,100507.42,6063.36
2018-02-04,0.06291,0.06291,0.04536,0.0546,75875.25,4216.16
2018-02-05,0.0546,0.06711,0.03305,0.03892,7506147.98,293568.06
2018-02-06,0.03892,0.0548,0.03002,0.05135,15728417.67,605553.1
2018-02-07,0.05135,0.07498,0.04901,0.05653,30790765.86,1916793.71
2018-02-08,0.05653,0.06798,0.05472,0.05655,13951872.7,840318.01
2018-02-09,0.05655,0.063,0.0528,0.06111,10959049.86,647409.98
2018-02-10,0.06111,0.06599,0.05473,0.05754,7468741.74,455594.41
2018-02-11,0.05754,0.05863,0.04831,0.05252,8852138.67,467526.5
2018-02-12,0.05252,0.05798,0.0511,0.0552,5753492.92,312782.57
2018-02-13,0.0552,0.0552,0.05025,0.05145,3008666.42,156636.5
2018-02-14,0.05145,0.057,0.05145,0.0553,7281298.36,394278.86
2018-02-15,0.0553,0.05951,0.0544,0.0574,9234927.33,523320.84
2018-02-16,0.0574,0.05922,0.0554,0.05811,3443318.19,197377.41
2018-02-17,0.05811,0.06619,0.05781,0.0658,9521723.38,603777.6
2018-02-18,0.0658,0.066,0.05714,0.05812,6577544.68,399957.12
2018-02-19,0.05812,0.06301,0.0573,0.06277,2287141.05,139914.69
2018-02-20,0.06277,0.06502,0.05621,0.05641,4855240.05,294452.26
2018-02-21,0.05641,0.05976,0.04806,0.0506,4228434.6,223918.3
2018-02-22,0.0506,0.05493,0.04545,0.049,2992453.31,146362.02
2018-02-23,0.049,0.0554,0.0467,0.0526,3907066.26,201697.92
2018-02-24,0.0526,0.0543,0.04756,0.05114,4517759.02,229424.05
2018-02-25,0.05114,0.05368,0.04932,0.0512,1230533.94,63445.68
2018-02-26,0.0512,0.05306,0.0481,0.05203,2206767.67,113019.78
2018-02-27,0.05203,0.05344,0.0511,0.0521,1752481.17,91672.5
2018-02-28,0.0521,0.05395,0.0494,0.0518,3149274.61,161857.65
2018-03-01,0.0518,0.06261,0.05082,0.0575,5991010.48,344343.45
2018-03-02,0.0575,0.06666,0.0575,0.06552,7777104.73,488764.68
2018-03-03,0.06552,0.07287,0.061,0.06311,6674004.56,449993.27
2018-03-04,0.06311,0.0642,0.0601,0.06066,2075356.47,127884.99
2018-03-05,0.06066,0.06501,0.0581,0.06164,3087736.35,186198.37
2018-03-06,0.06164,0.06473,0.05309,0.05382,2903285.93,167552.77
2018-03-07,0.05382,0.05667,0.04401,0.049,3774319.19,187712.4
2018-03-08,0.049,0.0499,0.04117,0.04229,2850085.89,126043.64
2018-03-09,0.04229,0.046,0.0379,0.0448,5509356.38,221967.5
2018-03-10,0.0448,0.049,0.04204,0.04301,2147080.54,97813.73
2018-03-11,0.04301,0.04786,0.0411,0.0475,991300.18,44510.77
2018-03-12,0.0475,0.0499,0.042,0.0444,1520377.2,69613.31
2018-03-13,0.0444,0.0479,0.043,0.04412,764604.35,34360.82
2018-03-14,0.04412,0.0459,0.03564,0.0365,2520428.58,99169.12
2018-03-15,0.0365,0.03968,0.0343,0.0372,3839278.58,145288.44
2018-03-16,0.0372,0.04207,0.03607,0.03815,748332.76,28906.52
2018-03-17,0.03815,0.04019,0.0341,0.0366,914496.46,33536.67
2018-03-18,0.0366,0.03694,0.02788,0.0353,2974827.29,95724.83
2018-03-19,0.0353,0.03942,0.03401,0.0377,2649667.92,98576.14
2018-03-20,0.0377,0.0409,0.036,0.03951,2547430.98,99213.36
2018-03-21,0.03951,0.04452,0.0394,0.0407,3034957.05,125640.8
2018-03-22,0.0407,0.04208,0.0376,0.03958,1396469.09,55507.1
2018-03-23,0.03958,0.04211,0.0369,0.04076,1183760.45,45977.08
2018-03-24,0.04076,0.044,0.04014,0.04014,1895840.82,80327.4
2018-03-25,0.04014,0.0432,0.03885,0.0417,1543977.98,62627.04
2018-03-26,0.0417,0.04242,0.0348,0.0377,2199706.26,82816.35
2018-03-27,0.0377,0.03899,0.03471,0.03601,3427990.57,127081.53
2018-03-28,0.03601,0.03913,0.03518,0.0377,1112951.66,41582.61
2018-03-29,0.0377,0.0379,0.0315,0.0315,3215654.96,110869.66
2018-03-30,0.0315,0.0334,0.02881,0.02968,2430246.02,74213.76
2018-03-31,0.02968,0.03227,0.02913,0.03034,1979865.73,61561.67
2018-04-01,0.03034,0.03212,0.02711,0.02993,1563320.72,45510.95
2018-04-02,0.02993,0.03162,0.02948,0.03,916569.56,27628.32
2018-04-03,0.02994,0.033,0.02994,0.03215,1837426.12,59087.06
2018-04-04,0.03215,0.03361,0.0287,0.0294,1822059.76,55479.94
2018-04-05,0.0294,0.0305,0.0281,0.0297,1792910.5,52780.3
2018-04-06,0.0297,0.03002,0.02737,0.02931,495304.94,14261.08
2018-04-07,0.02931,0.03187,0.02865,0.0299,769013.73,23124.03
2018-04-08,0.0299,0.03148,0.02893,0.0302,1128961.4,33931.01
2018-04-09,0.0302,0.03141,0.0285,0.0292,1814464.76,54283.94
2018-04-10,0.0292,0.03354,0.0285,0.02947,1023871.27,30478.97
2018-04-11,0.02947,0.03286,0.0294,0.0328,3913419.37,121320.56
2018-04-12,0.0328,0.0359,0.03142,0.035,4815852.54,163424.66
2018-04-13,0.035,0.04195,0.035,0.03741,6418526.42,243544.0
2018-04-14,0.03741,0.04278,0.03698,0.04067,6345725.63,255216.78
2018-04-15,0.04067,0.0428,0.0391,0.04211,3114822.71,127574.2
2018-04-16,0.04211,0.04346,0.0372,0.0404,2924300.83,116029.63
2018-04-17,0.0404,0.04204,0.03836,0.03836,1223283.37,49517.72
2018-04-18,0.03836,0.0429,0.03836,0.0429,1641211.0,67977.52
2018-04-19,0.0429,0.0455,0.04134,0.0445,4570844.64,198695.12
2018-04-20,0.0445,0.0476,0.0432,0.04699,4744029.26,214768.48
2018-04-21,0.04699,0.04865,0.04141,0.0448,4185496.23,188817.94
2018-04-22,0.0448,0.049,0.0443,0.0466,4570065.0,213675.65
2018-04-23,0.0466,0.04931,0.04639,0.0477,3327082.15,159629.69
2018-04-24,0.0477,0.0531,0.0477,0.051,11168770.8,566853.21
2018-04-25,0.051,0.051,0.04091,0.0421,10015068.2,452335.94
2018-04-26,0.0421,0.04679,0.04012,0.0462,5711184.85,254335.2
2018-04-27,0.0462,0.048,0.04384,0.0446,4948297.33,227745.05
2018-04-28,0.0446,0.047,0.04384,0.0463,2996172.84,138456.07
2018-04-29,0.0463,0.04753,0.04501,0.04651,3338671.07,154861.24
2018-04-30,0.04651,0.05476,0.04604,0.04794,8019869.72,393744.33
2018-05-01,0.04794,0.04794,0.04431,0.0474,6635831.14,306457.06
2018-05-02,0.0474,0.0522,0.0468,0.0504,12627022.66,630364.3
2018-05-03,0.0504,0.0547,0.05022,0.0532,11779903.69,624994.38
2018-05-04,0.05319,0.05429,0.04921,0.05101,5691511.83,294565.81
2018-05-05,0.051,0.0534,0.0508,0.0514,5696619.79,295575.01
2018-05-06,0.0514,0.0539,0.04905,0.05299,6505935.04,330373.04
2018-05-07,0.05299,0.0595,0.05019,0.05691,13453405.15,741658.44
2018-05-08,0.05691,0.0599,0.05347,0.05572,3758463.91,212541.12
2018-05-09,0.05572,0.05619,0.05188,0.05374,3571469.17,191594.68
2018-05-10,0.05374,0.0585,0.053,0.05399,3753663.43,207219.83
2018-05-11,0.05399,0.05399,0.04286,0.04441,7317301.79,352449.16
2018-05-12,0.04441,0.04732,0.04043,0.0459,3965102.37,172687.09
2018-05-13,0.0459,0.05178,0.04332,0.04919,3811788.83,178288.66
2018-05-14,0.04919,0.04919,0.04361,0.0472,6015116.36,277078.54
2018-05-15,0.0472,0.0491,0.04528,0.0458,3232098.35,153447.48
2018-05-16,0.0458,0.0458,0.042,0.044,5056124.26,217762.31
2018-05-17,0.044,0.05171,0.04398,0.04647,6246048.97,298800.53
2018-05-18,0.04647,0.05153,0.04438,0.0464,5746068.86,270593.41
2018-05-19,0.0464,0.04999,0.04583,0.04739,2224541.36,107345.4
