# Dataset Report: Monero (XMR)
# Coin Name: Monero
# Symbol: XMR
# Approx Row Count: 4021
# Date Range: 2015-01-26 to 2026-01-28
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_XMR, Volume_USD
# --------------------------------------------------
Date,open,high,low,close,Volume_XMR,Volume_USD
2015-06-22,0.5268,0.5432,0.5249,0.5402,8296.17,4481.63
2015-06-23,0.5402,0.5353,0.5146,0.5258,8652.71,4549.51
2015-06-24,0.5258,0.5247,0.4984,0.5078,11053.23,5613.08
2015-06-25,0.5078,0.5179,0.498,0.504,3906.83,1969.2
2015-06-26,0.504,0.5049,0.4774,0.4827,13232.42,6387.84
2015-06-27,0.4827,0.5065,0.4854,0.4974,16208.69,8062.99
2015-06-28,0.4974,0.5,0.4385,0.4701,9817.94,4615.75
2015-06-29,0.4701,0.5127,0.4551,0.4911,12631.36,6202.88
2015-06-30,0.4911,0.5074,0.4865,0.4968,7319.88,3636.59
2015-07-01,0.4968,0.4995,0.4828,0.4995,9256.19,4623.7
2015-07-02,0.4995,0.5019,0.4634,0.4927,7970.82,3927.09
2015-07-03,0.4927,0.5011,0.4819,0.4911,8099.18,3977.78
2015-07-04,0.4911,0.5086,0.495,0.5065,7300.02,3697.53
2015-07-05,0.5065,0.5295,0.5146,0.5192,6935.82,3601.14
2015-07-06,0.5192,0.5174,0.4905,0.5053,13573.63,6859.19
2015-07-07,0.5053,0.5125,0.493,0.5117,9765.71,4996.68
2015-07-08,0.5117,0.5185,0.4948,0.5091,6948.53,3537.31
2015-07-09,0.5091,0.5165,0.4775,0.4976,10064.55,5008.52
2015-07-10,0.4976,0.5406,0.5099,0.5207,12793.19,6661.75
2015-07-11,0.5207,0.5431,0.5255,0.5331,5958.72,3176.82
2015-07-12,0.5331,0.6504,0.5619,0.6293,17343.59,10913.66
2015-07-13,0.6293,0.5938,0.556,0.5679,7060.69,4009.94
2015-07-14,0.5679,0.5802,0.5518,0.5739,4799.49,2754.52
2015-07-15,0.5739,0.5657,0.532,0.5325,5660.8,3014.64
2015-07-16,0.5325,0.536,0.5122,0.5355,10729.36,5745.34
2015-07-17,0.5355,0.5419,0.5173,0.5352,15017.55,8037.28
2015-07-18,0.5352,0.5371,0.5155,0.5237,27420.87,14360.57
2015-07-19,0.5237,0.5425,0.5158,0.5412,23243.75,12578.81
2015-07-20,0.5412,0.554,0.5306,0.5445,36775.69,20025.48
2015-07-21,0.5445,0.595,0.5364,0.595,68567.29,40798.89
2015-07-22,0.595,0.598,0.5463,0.5687,47598.24,27068.08
2015-07-23,0.5687,0.5896,0.551,0.5731,60015.84,34393.97
2015-07-24,0.5731,0.6067,0.5687,0.5753,26769.69,15400.55
2015-07-25,0.5753,0.5885,0.5576,0.5659,46839.41,26507.85
2015-07-26,0.5659,0.6028,0.5608,0.5795,30242.57,17524.22
2015-07-27,0.5795,0.6153,0.5805,0.5974,27847.73,16637.55
2015-07-28,0.5974,0.6168,0.5874,0.6065,48662.03,29513.06
2015-07-29,0.6065,0.6056,0.5776,0.5883,37090.65,21819.49
2015-07-30,0.5883,0.5858,0.5686,0.5821,27249.64,15861.38
2015-07-31,0.5821,0.5777,0.5612,0.5737,30341.49,17406.98
2015-08-01,0.5737,0.6039,0.5525,0.5828,64247.54,37444.54
2015-08-02,0.5828,0.6218,0.5683,0.6187,92943.48,57505.12
2015-08-03,0.6187,0.6254,0.5922,0.5961,63796.04,38029.13
2015-08-04,0.5961,0.622,0.5885,0.6198,34542.01,21408.24
2015-08-05,0.6198,0.6226,0.5978,0.6198,47875.29,29672.34
2015-08-06,0.6198,0.7506,0.6066,0.7348,254101.69,186702.23
2015-08-07,0.7348,0.7525,0.6675,0.7275,174895.19,127239.05
2015-08-08,0.7275,0.6969,0.6382,0.6721,83656.66,56225.76
2015-08-09,0.6721,0.7032,0.6206,0.6808,149158.72,101544.96
2015-08-10,0.6808,0.7017,0.6506,0.6519,46787.76,30502.38
2015-08-11,0.6519,0.689,0.5959,0.6032,95864.68,57822.24
2015-08-12,0.6032,0.6531,0.5811,0.6274,86960.93,54558.86
2015-08-13,0.6274,0.6399,0.5566,0.5788,71676.9,41484.99
2015-08-14,0.5788,0.612,0.5441,0.6069,89026.8,54032.03
2015-08-15,0.6069,0.6508,0.5757,0.6112,74863.46,45755.04
2015-08-16,0.6112,0.6683,0.5988,0.6122,94752.68,58007.85
2015-08-17,0.6122,0.6212,0.5778,0.6084,66968.18,40741.4
2015-08-18,0.6084,0.5993,0.5462,0.5719,55755.97,31886.67
2015-08-19,0.5719,0.5397,0.4965,0.5343,65762.86,35134.73
2015-08-20,0.5343,0.6216,0.5402,0.5963,108190.71,64510.99
2015-08-21,0.5963,0.6047,0.5624,0.5673,59506.47,33757.33
2015-08-22,0.5673,0.5697,0.5394,0.5495,30991.99,17030.68
2015-08-23,0.5495,0.5558,0.5081,0.5424,50606.19,27448.09
2015-08-24,0.5424,0.5246,0.4152,0.4364,160655.67,70108.77
2015-08-25,0.4364,0.4957,0.4415,0.4882,63629.02,31064.27
2015-08-26,0.4882,0.5285,0.4693,0.4952,31918.82,15804.89
2015-08-27,0.4952,0.4902,0.4533,0.4573,39967.76,18275.85
2015-08-28,0.4573,0.4841,0.4598,0.4758,43488.29,20691.23
2015-08-29,0.4758,0.481,0.4515,0.4751,60972.66,28965.15
2015-08-30,0.4751,0.4751,0.4559,0.46,39689.2,18256.94
2015-08-31,0.46,0.483,0.4589,0.4674,38408.56,17953.33
2015-09-01,0.4674,0.4657,0.4544,0.4571,24714.95,11296.86
2015-09-02,0.4571,0.4733,0.4575,0.4705,33087.8,15568.49
2015-09-03,0.4705,0.475,0.4567,0.4569,51189.41,23389.67
2015-09-04,0.4569,0.4789,0.4607,0.4681,35169.4,16462.73
2015-09-05,0.4681,0.4835,0.4741,0.479,46489.06,22269.35
2015-09-06,0.479,0.5054,0.4891,0.5035,34021.65,17128.75
2015-09-07,0.5035,0.5053,0.4923,0.4962,23442.67,11631.55
2015-09-08,0.4962,0.5213,0.4996,0.5169,39009.42,20163.38
2015-09-09,0.5169,0.5271,0.4857,0.5045,83506.79,42128.86
2015-09-10,0.5045,0.5238,0.4921,0.4971,30246.51,15035.87
2015-09-11,0.4971,0.511,0.487,0.4976,42827.47,21308.92
2015-09-12,0.4976,0.4962,0.4599,0.4672,38803.42,18128.76
2015-09-13,0.4672,0.4786,0.4503,0.4601,32190.46,14812.43
2015-09-14,0.4601,0.5104,0.4506,0.4828,114516.12,55289.64
2015-09-15,0.4828,0.5153,0.4731,0.5027,70729.04,35553.42
2015-09-16,0.5027,0.5125,0.481,0.5111,80376.04,41084.18
2015-09-17,0.5111,0.5285,0.4724,0.5013,117371.1,58835.65
2015-09-18,0.5013,0.513,0.4774,0.4965,20378.09,10117.01
2015-09-19,0.4965,0.5071,0.4902,0.4948,19784.5,9789.5
2015-09-20,0.4948,0.5084,0.476,0.4897,39107.55,19150.17
2015-09-21,0.4897,0.4891,0.4699,0.4853,18502.4,8978.32
2015-09-22,0.4853,0.4936,0.4598,0.4757,36910.07,17556.67
2015-09-23,0.4757,0.4759,0.4483,0.4651,54486.34,25339.82
2015-09-24,0.4651,0.4741,0.4584,0.4675,27533.58,12872.5
2015-09-25,0.4675,0.4839,0.4348,0.4522,149141.92,67441.64
2015-09-26,0.4522,0.4709,0.436,0.4524,78935.28,35712.95
2015-09-27,0.4524,0.4497,0.4336,0.4387,29511.64,12947.57
2015-09-28,0.4387,0.4562,0.4445,0.4491,44835.41,20134.49
2015-09-29,0.4491,0.4493,0.4261,0.4372,36932.09,16146.83
2015-09-30,0.4372,0.4358,0.3098,0.3949,221139.77,87338.45
2015-10-01,0.3949,0.4302,0.3911,0.4056,59850.04,24274.73
2015-10-02,0.4056,0.4258,0.3913,0.4097,52687.55,21588.46
2015-10-03,0.4097,0.4175,0.4049,0.4104,31962.5,13116.05
2015-10-04,0.4104,0.4102,0.399,0.4018,12816.36,5149.93
2015-10-05,0.4018,0.4299,0.3842,0.4193,34752.76,14571.9
2015-10-06,0.4193,0.4327,0.4044,0.4098,21545.39,8829.8
2015-10-07,0.4098,0.4172,0.3914,0.3931,44786.84,17607.57
2015-10-08,0.3931,0.4109,0.3872,0.3908,63817.83,24939.78
2015-10-09,0.3908,0.4054,0.3795,0.3966,45908.5,18205.7
2015-10-10,0.3966,0.4011,0.3854,0.3901,25693.4,10023.16
2015-10-11,0.3901,0.4106,0.3789,0.3821,79880.72,30524.34
2015-10-12,0.3821,0.4043,0.3778,0.3984,36071.39,14372.59
2015-10-13,0.3984,0.404,0.3819,0.3883,48382.69,18789.2
2015-10-14,0.3883,0.4012,0.3891,0.3936,33252.11,13089.19
2015-10-15,0.3936,0.3997,0.3819,0.3936,66276.44,26087.64
2015-10-16,0.3936,0.419,0.3822,0.4114,80525.54,33127.53
2015-10-17,0.4114,0.4313,0.4146,0.4222,47778.03,20170.08
2015-10-18,0.4222,0.4171,0.4027,0.4087,18084.12,7391.5
2015-10-19,0.4087,0.4126,0.3839,0.386,63039.81,24331.39
2015-10-20,0.386,0.4143,0.3803,0.4014,81941.28,32890.25
2015-10-21,0.4014,0.3983,0.374,0.3948,42720.69,16865.64
2015-10-22,0.3948,0.4064,0.3869,0.4045,30696.42,12416.55
2015-10-23,0.4045,0.4093,0.3905,0.3935,50132.68,19727.38
2015-10-24,0.3935,0.4021,0.3837,0.3967,42671.58,16928.42
2015-10-25,0.3967,0.4168,0.384,0.4139,60500.15,25043.59
2015-10-26,0.4139,0.4123,0.3804,0.3847,42860.32,16486.97
2015-10-27,0.3847,0.4146,0.3931,0.4057,45223.83,18349.43
2015-10-28,0.4057,0.4474,0.4061,0.4307,75401.64,32477.24
2015-10-29,0.4307,0.4824,0.4259,0.4457,101698.19,45323.65
2015-10-30,0.4457,0.4796,0.3808,0.4462,131612.51,58724.41
2015-10-31,0.4462,0.4407,0.3931,0.3975,39418.13,15666.87
2015-11-01,0.3975,0.4431,0.4105,0.4153,53761.52,22327.9
2015-11-02,0.4153,0.4778,0.4311,0.4351,90671.81,39450.22
2015-11-03,0.4351,0.4924,0.4235,0.4334,140033.5,60685.42
2015-11-04,0.4334,0.4867,0.4105,0.4791,156464.59,74956.48
2015-11-05,0.4791,0.4776,0.4229,0.4229,38358.02,16220.97
2015-11-06,0.4229,0.4545,0.4086,0.433,29228.01,12657.12
2015-11-07,0.433,0.4767,0.444,0.4502,24448.58,11006.02
2015-11-08,0.4502,0.557,0.4292,0.5016,85351.62,42812.88
2015-11-09,0.5016,0.5217,0.4639,0.4681,61449.68,28761.57
2015-11-10,0.4681,0.4774,0.4145,0.4599,53842.5,24763.16
2015-11-11,0.4599,0.4601,0.4111,0.443,78407.72,34738.41
2015-11-12,0.443,0.4854,0.409,0.437,89018.55,38901.97
2015-11-13,0.437,0.477,0.4266,0.4509,43006.15,19392.47
2015-11-14,0.4509,0.4588,0.4187,0.4187,39107.35,16374.0
2015-11-15,0.4187,0.434,0.4006,0.4219,41467.71,17494.86
2015-11-16,0.4219,0.4524,0.4263,0.4349,31970.7,13903.63
2015-11-17,0.4349,0.4421,0.4231,0.4231,20148.75,8524.21
2015-11-18,0.4231,0.435,0.4098,0.4196,40778.14,17109.04
2015-11-19,0.4196,0.4208,0.3877,0.4059,52673.56,21380.2
2015-11-20,0.4059,0.4011,0.3796,0.3886,17391.83,6757.69
2015-11-21,0.3886,0.4124,0.3702,0.3909,67225.82,26281.18
2015-11-22,0.3909,0.3919,0.3757,0.3899,14342.14,5592.26
2015-11-23,0.3899,0.3898,0.3743,0.3862,14999.0,5792.94
2015-11-24,0.3862,0.3944,0.3709,0.3874,25235.49,9777.04
2015-11-25,0.3874,0.4055,0.3708,0.3871,42049.37,16278.52
2015-11-26,0.3871,0.4305,0.3877,0.4015,61444.5,24669.65
2015-11-27,0.4015,0.4239,0.3797,0.3854,67056.6,25843.98
2015-11-28,0.3854,0.3939,0.3765,0.3896,27111.27,10563.47
2015-11-29,0.3896,0.4224,0.3916,0.4031,26685.14,10756.86
2015-11-30,0.4031,0.4377,0.3787,0.3942,65425.97,25792.4
2015-12-01,0.3942,0.4059,0.3618,0.3781,43378.16,16400.46
2015-12-02,0.3781,0.3949,0.365,0.3708,36670.52,13596.67
2015-12-03,0.3708,0.3927,0.3621,0.3639,41906.92,15250.48
2015-12-04,0.3639,0.3906,0.3642,0.3689,50377.0,18584.25
2015-12-05,0.3689,0.4563,0.3909,0.4362,119527.92,52136.44
2015-12-06,0.4362,0.4768,0.4249,0.4426,91835.22,40641.91
2015-12-07,0.4426,0.4574,0.4081,0.4207,57603.07,24233.42
2015-12-08,0.4207,0.4616,0.3987,0.4337,80969.45,35113.82
2015-12-09,0.4337,0.4622,0.4185,0.4497,71704.07,32245.03
2015-12-10,0.4497,0.4529,0.4052,0.4371,43272.38,18914.16
2015-12-11,0.4371,0.4858,0.4369,0.4561,33238.84,15161.15
2015-12-12,0.4561,0.4535,0.4323,0.4535,29070.96,13182.87
2015-12-13,0.4535,0.4769,0.4403,0.4582,43375.0,19872.83
2015-12-14,0.4582,0.5596,0.4641,0.5401,180367.35,97420.73
2015-12-15,0.5401,0.5658,0.526,0.5455,61430.3,33508.04
2015-12-16,0.5455,0.5439,0.513,0.5166,39258.75,20282.22
2015-12-17,0.5166,0.5339,0.492,0.4979,30660.74,15265.81
2015-12-18,0.4979,0.5234,0.491,0.4961,27780.05,13780.73
2015-12-19,0.4961,0.4944,0.4663,0.4847,41354.85,20045.57
2015-12-20,0.4847,0.5257,0.4488,0.5111,70248.88,35906.97
2015-12-21,0.5111,0.5216,0.4485,0.4993,98942.14,49400.84
2015-12-22,0.4993,0.5083,0.4545,0.4781,42126.83,20141.29
2015-12-23,0.4781,0.4977,0.4623,0.4743,63992.28,30350.58
2015-12-24,0.4743,0.4933,0.462,0.4788,37541.13,17974.69
2015-12-25,0.4788,0.4945,0.4786,0.4858,14545.24,7066.56
2015-12-26,0.4858,0.4573,0.4395,0.4474,28097.81,12569.65
2015-12-27,0.4474,0.4824,0.4469,0.4469,29642.38,13246.84
2015-12-28,0.4469,0.4639,0.445,0.45,27025.09,12161.77
2015-12-29,0.45,0.4622,0.4518,0.4565,24255.82,11073.74
2015-12-30,0.4565,0.4703,0.437,0.4404,67532.34,29740.68
2015-12-31,0.4404,0.4686,0.442,0.4519,43396.29,19609.8
2016-01-01,0.4519,0.5642,0.4553,0.503,159683.15,80319.73
2016-01-02,0.503,0.569,0.491,0.5257,110314.96,57989.11
2016-01-03,0.5257,0.5379,0.4871,0.4944,73618.68,36400.29
2016-01-04,0.4944,0.5239,0.4901,0.5027,43795.42,22013.82
2016-01-05,0.5027,0.5282,0.4916,0.5023,51856.38,26049.95
2016-01-06,0.5023,0.5209,0.4903,0.5097,30441.07,15514.6
2016-01-07,0.5097,0.5402,0.4799,0.4909,85055.25,41751.22
2016-01-08,0.4909,0.5036,0.4805,0.4973,29327.68,14583.23
2016-01-09,0.4973,0.5115,0.4757,0.4931,52986.26,26129.7
2016-01-10,0.4931,0.5296,0.4765,0.4886,53979.04,26372.97
2016-01-11,0.4886,0.5037,0.4786,0.4858,35994.89,17485.46
2016-01-12,0.4858,0.51,0.4682,0.5016,95100.83,47698.78
2016-01-13,0.5016,0.4931,0.4568,0.4853,76240.71,37002.52
2016-01-14,0.4853,0.4969,0.4647,0.4901,62917.67,30833.84
2016-01-15,0.4901,0.44,0.4073,0.4367,91792.47,40082.19
2016-01-16,0.4367,0.5002,0.4459,0.4963,73058.32,36260.05
2016-01-17,0.4963,0.5098,0.4253,0.4307,112975.12,48654.0
2016-01-18,0.4307,0.5186,0.4275,0.4963,128620.37,63829.2
2016-01-19,0.4963,0.5483,0.4812,0.5278,179898.34,94955.54
2016-01-20,0.5278,0.5991,0.5211,0.5294,179003.98,94768.05
2016-01-21,0.5294,0.5743,0.5062,0.5579,108170.25,60351.04
2016-01-22,0.5579,0.5468,0.4913,0.5384,117016.74,63000.47
2016-01-23,0.5384,0.6517,0.5013,0.6319,300297.33,189751.83
2016-01-24,0.6319,0.6716,0.5839,0.6233,221272.82,137919.68
2016-01-25,0.6233,0.6127,0.5581,0.584,116170.85,67847.74
2016-01-26,0.584,0.6427,0.5586,0.5858,128081.93,75035.43
2016-01-27,0.5858,0.634,0.5649,0.6071,192020.97,116584.71
2016-01-28,0.6071,0.6067,0.56,0.5627,74237.42,41773.44
2016-01-29,0.5627,0.5735,0.4822,0.5149,143570.16,73926.09
2016-01-30,0.5149,0.5255,0.4843,0.5077,68940.01,35001.49
2016-01-31,0.5077,0.5152,0.4845,0.4845,79828.38,38676.08
2016-02-01,0.4845,0.5077,0.4794,0.4961,69526.38,34493.15
2016-02-02,0.4961,0.5052,0.4861,0.4954,32240.81,15973.52
2016-02-03,0.4954,0.495,0.4788,0.4946,40600.31,20081.68
2016-02-04,0.4946,0.5274,0.5086,0.509,48833.06,24856.86
2016-02-05,0.509,0.5163,0.4792,0.4927,90985.05,44831.66
2016-02-06,0.4927,0.4942,0.4708,0.4919,62102.92,30551.16
2016-02-07,0.4919,0.5057,0.4732,0.4788,100262.04,48010.48
2016-02-08,0.4788,0.4956,0.4725,0.4807,51964.37,24978.89
2016-02-09,0.4807,0.4879,0.4639,0.4684,71761.82,33613.19
2016-02-10,0.4684,0.4892,0.4583,0.4773,106056.72,50626.18
2016-02-11,0.4773,0.5999,0.4724,0.5532,375801.79,207907.87
2016-02-12,0.5532,0.626,0.5131,0.598,269824.74,161341.78
2016-02-13,0.598,0.9121,0.5972,0.7755,1289898.97,1000340.9
2016-02-14,0.7755,0.8633,0.6841,0.8515,666615.63,567656.54
2016-02-15,0.8515,0.8723,0.736,0.7769,606610.46,471259.04
2016-02-16,0.7769,1.0,0.7783,0.9441,845747.25,798481.53
2016-02-17,0.9441,0.9828,0.6925,0.725,745212.81,540271.33
2016-02-18,0.725,0.7943,0.6911,0.7771,274177.99,213053.19
2016-02-19,0.7771,0.8635,0.7316,0.8446,236676.6,199892.27
2016-02-20,0.8446,0.9329,0.8097,0.8273,343029.06,283792.33
2016-02-21,0.8273,0.8306,0.7229,0.7711,214307.82,165250.42
2016-02-22,0.7711,0.8318,0.7491,0.7841,152739.81,119760.52
2016-02-23,0.7841,0.7604,0.7222,0.7512,100547.78,75531.6
2016-02-24,0.7512,0.7989,0.7486,0.7939,136505.95,108367.73
2016-02-25,0.7939,0.8927,0.7724,0.8025,275142.55,220800.41
2016-02-26,0.8025,0.8414,0.7914,0.8119,80863.46,65653.69
2016-02-27,0.8119,0.86,0.8087,0.8199,106783.7,87552.09
2016-02-28,0.8199,0.8866,0.813,0.8693,154951.91,134694.23
2016-02-29,0.8693,0.8938,0.8336,0.8659,145485.03,125972.12
2016-03-01,0.8659,0.8841,0.8082,0.8464,222206.08,188070.34
2016-03-02,0.8464,0.8507,0.792,0.8269,149238.26,123405.09
2016-03-03,0.8269,1.152,0.8144,1.076,740570.29,796669.85
2016-03-04,1.076,1.219,0.9938,1.171,667461.52,781399.42
2016-03-05,1.171,1.392,1.022,1.189,947872.27,1127039.09
2016-03-06,1.189,1.258,1.037,1.248,772581.49,964120.7
2016-03-07,1.248,1.283,0.9675,1.031,441900.57,455394.92
2016-03-08,1.031,1.19,0.9972,1.163,303582.06,353003.31
2016-03-09,1.163,1.328,0.9671,1.22,693940.86,846690.12
2016-03-10,1.22,1.322,1.003,1.075,353761.27,380265.26
2016-03-11,1.075,1.148,1.048,1.101,112919.64,124372.07
2016-03-12,1.101,1.212,1.026,1.15,283011.46,325530.84
2016-03-13,1.15,1.266,1.102,1.229,203456.36,249960.26
2016-03-14,1.229,1.272,1.107,1.122,169270.5,189983.42
2016-03-15,1.122,1.179,1.084,1.147,172101.58,197401.23
2016-03-16,1.147,1.197,1.122,1.146,142928.16,163771.67
2016-03-17,1.146,1.351,1.04,1.351,366089.14,494460.79
2016-03-18,1.351,1.32,1.084,1.144,366017.59,418900.05
2016-03-19,1.144,1.287,1.119,1.216,211243.12,256926.86
2016-03-20,1.216,1.541,1.193,1.499,679622.76,1018613.33
2016-03-21,1.499,1.562,1.36,1.459,547278.68,798720.67
2016-03-22,1.459,1.532,1.336,1.356,397589.44,539301.6
2016-03-23,1.356,1.459,1.334,1.45,313267.72,454318.53
2016-03-24,1.45,1.728,1.384,1.649,731517.74,1206580.71
2016-03-25,1.649,1.754,1.571,1.605,432108.56,693738.2
2016-03-26,1.605,1.729,1.568,1.685,297742.03,501754.71
2016-03-27,1.685,1.75,1.363,1.523,607859.5,925470.96
2016-03-28,1.523,1.561,1.397,1.482,394188.18,584003.54
2016-03-29,1.482,1.532,1.441,1.481,213135.12,315593.43
2016-03-30,1.481,1.505,1.382,1.442,218792.45,315564.94
2016-03-31,1.442,1.454,1.385,1.405,136461.47,191775.64
2016-04-01,1.405,1.481,1.397,1.444,200349.3,289291.04
2016-04-02,1.444,1.566,1.446,1.561,300191.32,468485.72
2016-04-03,1.561,1.587,1.468,1.546,163819.24,253318.83
2016-04-04,1.546,1.595,1.487,1.588,181623.48,288418.58
2016-04-05,1.588,1.599,1.435,1.499,259752.54,389309.46
2016-04-06,1.499,1.567,1.446,1.495,159963.7,239086.62
2016-04-07,1.495,1.56,1.475,1.52,151295.41,229915.52
2016-04-08,1.52,1.519,1.349,1.416,226908.04,321389.55
2016-04-09,1.416,1.418,1.124,1.164,913133.56,1063133.33
2016-04-10,1.164,1.183,0.872,1.086,1221960.11,1327471.78
2016-04-11,1.086,1.131,0.9739,1.007,278562.56,280455.75
2016-04-12,1.007,1.033,0.8499,0.9259,644857.79,597095.24
2016-04-13,0.9259,1.076,0.9147,1.026,406966.07,417574.78
2016-04-14,1.026,1.064,0.9702,1.006,191315.43,192501.48
2016-04-15,1.006,1.031,0.9435,0.9795,354961.1,347688.28
2016-04-16,0.9795,1.002,0.9444,0.9771,117145.53,114459.8
2016-04-17,0.9771,1.096,0.9595,1.019,276284.65,281468.14
2016-04-18,1.019,1.121,1.003,1.093,254081.87,277647.44
2016-04-19,1.093,1.174,1.103,1.126,225961.83,254533.08
2016-04-20,1.126,1.145,0.9931,1.05,308986.63,324560.16
2016-04-21,1.05,1.087,0.9445,0.9742,204449.68,199168.56
2016-04-22,0.9742,1.007,0.9493,0.9867,141572.51,139695.33
2016-04-23,0.9867,1.057,0.9812,1.032,102246.83,105522.15
2016-04-24,1.032,1.074,0.9966,1.024,108943.3,111560.04
2016-04-25,1.024,1.056,0.9373,0.9572,200266.45,191688.29
2016-04-26,0.9572,1.003,0.8211,0.8877,368220.35,326880.25
2016-04-27,0.8877,0.9727,0.8252,0.9517,315690.51,300437.7
2016-04-28,0.9517,0.9777,0.8911,0.9064,98947.39,89683.75
2016-04-29,0.9064,0.95,0.8731,0.8899,109346.18,97311.64
2016-04-30,0.8899,0.9648,0.8706,0.9213,129471.07,119279.19
2016-05-01,0.9213,0.9474,0.8905,0.9171,66833.98,61296.3
2016-05-02,0.9171,1.01,0.8795,0.9696,214690.57,208173.62
2016-05-03,0.9696,0.9847,0.9077,0.9298,106728.64,99237.1
2016-05-04,0.9298,0.9536,0.8974,0.9179,98113.34,90058.45
2016-05-05,0.9179,0.9266,0.8814,0.9092,86877.09,78984.68
2016-05-06,0.9092,0.9435,0.8617,0.8736,80976.34,70742.84
2016-05-07,0.8736,0.8958,0.8298,0.8812,122072.48,107565.4
2016-05-08,0.8812,0.897,0.8347,0.8448,85455.85,72190.55
2016-05-09,0.8448,0.8748,0.8058,0.8334,106057.8,88388.19
2016-05-10,0.8334,0.8718,0.7904,0.8232,152995.18,125949.84
2016-05-11,0.8232,0.8688,0.8226,0.8598,56825.07,48855.35
2016-05-12,0.8598,0.9039,0.8502,0.8616,94060.97,81042.86
2016-05-13,0.8616,0.883,0.8307,0.8475,74632.43,63252.33
2016-05-14,0.8475,0.8604,0.8225,0.8394,29227.38,24533.26
2016-05-15,0.8394,0.8626,0.8063,0.8315,62440.26,51917.18
2016-05-16,0.8315,0.8474,0.8006,0.8233,122368.77,100748.01
2016-05-17,0.8233,0.8539,0.7687,0.8127,140512.76,114191.52
2016-05-18,0.8127,0.8816,0.7913,0.8467,235915.19,199741.39
2016-05-19,0.8467,0.8703,0.799,0.8583,158725.98,136237.32
2016-05-20,0.8583,0.9947,0.8577,0.9519,303361.65,288758.68
2016-05-21,0.9519,1.004,0.9321,0.9769,115645.68,112973.72
2016-05-22,0.9769,1.002,0.914,0.9311,195195.78,181749.75
2016-05-23,0.9311,0.9633,0.8998,0.9087,129221.96,117421.04
2016-05-24,0.9087,0.9962,0.9016,0.9016,203719.54,183671.16
2016-05-25,0.9016,0.9351,0.8654,0.8699,116344.08,101204.75
2016-05-26,0.8699,0.927,0.8431,0.8617,100097.15,86256.05
2016-05-27,0.8617,0.9054,0.8177,0.8595,169207.97,145426.24
2016-05-28,0.8595,0.9682,0.8922,0.8959,172152.68,154230.21
2016-05-29,0.8959,0.95,0.836,0.8819,209689.93,184931.72
2016-05-30,0.8819,0.9315,0.8729,0.8921,71268.67,63576.48
2016-05-31,0.8921,0.9796,0.8759,0.9261,160468.88,148616.48
2016-06-01,0.9261,0.9614,0.8663,0.9125,107611.36,98195.93
2016-06-02,0.9125,0.9442,0.9088,0.9297,39596.79,36813.93
2016-06-03,0.9297,1.009,0.9367,0.9407,73070.55,68737.67
2016-06-04,0.9407,1.001,0.9454,0.9803,89649.27,87885.18
2016-06-05,0.9803,1.012,0.9578,0.9986,83266.55,83151.53
2016-06-06,0.9986,1.048,0.9863,1.001,82667.29,82736.71
2016-06-07,1.001,0.9935,0.9514,0.9819,77057.23,75665.54
2016-06-08,0.9819,1.029,0.9793,0.9892,72108.52,71328.96
2016-06-09,0.9892,1.229,0.9793,1.113,416382.37,463506.25
2016-06-10,1.113,1.19,1.083,1.148,235493.49,270409.5
2016-06-11,1.148,1.197,1.124,1.146,76036.13,87132.02
2016-06-12,1.146,1.294,1.174,1.259,318660.61,401229.7
2016-06-13,1.259,1.394,1.245,1.274,205386.72,261688.85
2016-06-14,1.274,1.411,1.235,1.371,192911.79,264475.34
2016-06-15,1.371,1.523,1.351,1.458,225817.13,329134.04
2016-06-16,1.458,1.621,1.463,1.526,207750.03,317073.51
2016-06-17,1.526,1.785,1.484,1.748,368607.34,644386.45
2016-06-18,1.748,2.374,1.753,2.034,1201231.56,2443815.79
2016-06-19,2.034,2.098,1.809,1.855,331336.68,614515.06
2016-06-20,1.855,1.905,1.662,1.762,302320.04,532545.22
2016-06-21,1.762,1.762,1.536,1.607,293585.33,471806.61
2016-06-22,1.607,1.579,1.412,1.499,237000.51,355366.11
2016-06-23,1.499,1.635,1.492,1.54,119069.86,183403.79
2016-06-24,1.54,1.7,1.505,1.556,125082.62,194650.12
2016-06-25,1.556,1.599,1.473,1.533,97752.08,149892.52
2016-06-26,1.533,1.522,1.443,1.471,48578.63,71457.43
2016-06-27,1.471,1.54,1.38,1.45,112719.97,163425.96
2016-06-28,1.45,1.495,1.419,1.456,108580.03,158110.07
2016-06-29,1.456,1.648,1.437,1.542,182780.52,281792.71
2016-06-30,1.542,1.687,1.519,1.583,140149.87,221799.4
2016-07-01,1.583,1.693,1.578,1.669,86691.84,144678.81
2016-07-02,1.669,1.808,1.689,1.728,111214.96,192145.92
2016-07-03,1.728,1.826,1.638,1.697,170450.06,289271.92
2016-07-04,1.697,1.814,1.674,1.69,80639.43,136274.63
2016-07-05,1.69,1.726,1.619,1.71,86819.93,148486.18
2016-07-06,1.71,1.974,1.723,1.972,246468.05,485957.04
2016-07-07,1.972,2.091,1.763,1.885,791050.96,1490962.37
2016-07-08,1.885,2.059,1.887,1.953,211859.0,413665.27
2016-07-09,1.953,2.001,1.863,1.95,159090.15,310269.6
2016-07-10,1.95,1.945,1.854,1.902,114636.77,218022.66
