# Dataset Report: Livepeer (LPT)
# Coin Name: Livepeer
# Symbol: LPT
# Approx Row Count: 2595
# Date Range: 2019-01-03 to 2026-02-09
# Frequency: Daily
# Columns Present: open, high, low, close, Volume_LPT, Volume_USD
# Note: Launched May 2018. Decentralized Video Streaming Network.
# --------------------------------------------------
Date,open,high,low,close,Volume_LPT,Volume_USD
2025-04-28,5.08,5.652,4.972,5.221,108754.3,567104.39
2025-04-29,5.221,5.338,4.882,5.0,44345.92,227737.2
2025-04-30,5.0,5.07,4.889,5.03,64774.41,323475.88
2025-05-01,5.03,5.198,4.93,5.069,49442.44,251026.49
2025-05-02,5.069,5.159,4.724,4.88,192896.23,942757.02
2025-05-03,4.88,4.881,4.66,4.77,52330.0,251293.94
2025-05-04,4.77,4.789,4.634,4.69,28022.65,131908.22
2025-05-05,4.69,4.79,4.632,4.68,45423.97,214196.46
2025-05-06,4.68,4.76,4.401,4.6,69537.99,317144.88
2025-05-07,4.6,4.729,4.48,4.63,35427.08,162463.53
2025-05-08,4.63,5.216,4.611,5.2,99280.12,489199.33
2025-05-09,5.2,5.668,5.17,5.54,156656.41,848174.79
2025-05-10,5.54,6.332,5.417,6.259,224558.26,1306336.09
2025-05-11,6.259,6.4,5.8,5.979,141026.11,859833.86
2025-05-12,5.979,6.3,5.592,6.021,105560.14,634560.93
2025-05-13,6.021,6.443,5.623,6.283,78307.45,473687.96
2025-05-14,6.283,6.699,5.994,6.162,98309.83,619932.22
2025-05-15,6.162,6.261,5.543,5.691,101130.39,594778.56
2025-05-16,5.691,5.999,5.522,5.55,44702.8,258940.35
2025-05-17,5.55,5.559,5.251,5.34,51604.75,276928.11
2025-05-18,5.34,5.804,5.213,5.661,54216.62,300492.9
2025-05-19,5.661,5.709,5.121,5.319,73149.92,382348.44
2025-05-20,5.319,5.479,5.18,5.38,39680.49,209839.54
2025-05-21,5.38,5.708,5.293,5.601,72305.57,397117.04
2025-05-22,5.601,6.081,5.564,6.039,87807.77,514863.23
2025-05-23,6.039,6.169,5.367,5.409,99953.68,579292.95
2025-05-24,5.409,5.628,5.358,5.459,26765.25,146762.85
2025-05-25,5.459,5.51,5.092,5.459,39361.7,208056.98
2025-05-26,5.459,5.598,5.388,5.482,29701.62,163038.73
2025-05-27,5.482,5.729,5.223,5.591,57183.85,314099.46
2025-05-28,5.591,5.71,5.301,5.549,75412.71,418801.34
2025-05-29,5.549,5.769,5.403,5.482,69113.4,385681.23
2025-05-30,5.482,14.13,5.174,11.74,5843044.95,64781031.18
2025-05-31,11.74,13.2,8.661,9.698,3678069.52,39037841.0
2025-06-01,9.698,9.938,8.372,8.931,1052986.44,9495232.71
2025-06-02,8.931,9.005,8.022,8.45,859371.49,7159621.35
2025-06-03,8.45,8.739,7.706,7.87,612577.08,5006562.1
2025-06-04,7.87,10.8,7.542,10.45,1962468.14,18566629.74
2025-06-05,10.45,10.67,7.84,7.881,1644679.51,14499483.58
2025-06-06,7.881,8.126,7.091,7.211,849064.17,6529268.68
2025-06-07,7.211,7.81,7.199,7.542,453951.14,3396831.63
2025-06-08,7.542,8.479,7.502,7.904,906204.89,7279226.5
2025-06-09,7.904,8.189,7.467,8.08,387269.44,3007210.97
2025-06-10,8.08,8.826,7.86,8.2,693193.82,5782366.49
2025-06-11,8.2,8.357,7.666,7.691,233256.05,1881384.98
2025-06-12,7.691,8.34,7.263,7.37,367216.49,2844003.61
2025-06-13,7.37,7.384,6.731,7.01,339297.29,2376625.46
2025-06-14,7.01,7.25,6.633,6.812,147612.66,1022314.5
2025-06-15,6.812,6.989,6.711,6.911,136982.58,936403.44
2025-06-16,6.911,6.998,6.442,6.469,211399.51,1443285.19
2025-06-17,6.469,6.618,6.141,6.271,203726.33,1298308.47
2025-06-18,6.271,6.457,6.022,6.289,211570.16,1325596.17
2025-06-19,6.289,6.388,6.132,6.19,152611.53,948543.31
2025-06-20,6.19,6.369,5.812,5.88,262278.65,1590420.25
2025-06-21,5.88,6.118,5.522,5.659,100107.75,585146.28
2025-06-22,5.659,5.71,5.31,5.481,171897.17,940662.07
2025-06-23,5.481,6.148,5.312,6.112,216081.18,1219798.41
2025-06-24,6.112,6.785,5.994,6.06,330410.06,2088037.61
2025-06-25,6.06,6.17,5.641,5.659,149616.63,878789.35
2025-06-26,5.659,5.817,5.461,5.531,129130.25,725789.49
2025-06-27,5.531,6.607,5.453,6.057,542348.39,3339466.73
2025-06-28,6.057,6.057,5.76,5.9,197520.29,1160867.7
2025-06-29,5.9,7.025,5.891,6.621,677163.96,4481621.36
2025-06-30,6.621,6.767,6.151,6.18,192596.8,1225592.57
2025-07-01,6.18,6.277,5.912,6.119,116162.4,703639.35
2025-07-02,6.119,6.454,5.9,6.311,99850.66,618703.66
2025-07-03,6.311,6.441,6.142,6.28,73371.0,462929.79
2025-07-04,6.28,6.305,5.888,5.98,72076.5,435493.7
2025-07-05,5.98,6.92,5.962,6.281,261962.55,1682684.25
2025-07-06,6.281,6.308,6.03,6.222,74999.27,462092.45
2025-07-07,6.222,6.315,6.025,6.06,63694.75,391867.03
2025-07-08,6.06,6.181,5.981,6.172,54784.86,333342.88
2025-07-09,6.172,6.319,6.071,6.301,75833.56,469005.79
2025-07-10,6.301,6.759,6.24,6.709,94649.3,610921.49
2025-07-11,6.709,7.058,6.51,6.59,285408.19,1947574.94
2025-07-12,6.59,6.749,6.321,6.47,75267.02,491652.48
2025-07-13,6.47,6.759,6.451,6.579,153885.38,1016479.52
2025-07-14,6.579,7.078,6.54,6.79,183593.02,1251311.74
2025-07-15,6.79,6.977,6.228,6.96,112840.49,748555.59
2025-07-16,6.96,7.238,6.763,7.07,110905.32,771708.45
2025-07-17,7.07,7.27,6.793,7.242,124808.73,881442.67
2025-07-18,7.242,7.797,7.103,7.27,107346.46,794761.29
2025-07-19,7.27,7.35,7.012,7.26,26370.81,189539.31
2025-07-20,7.26,7.709,7.21,7.633,76933.91,576296.47
2025-07-21,7.633,7.949,7.415,7.791,106822.1,824881.02
2025-07-22,7.791,7.898,7.281,7.73,77627.79,586012.84
2025-07-23,7.73,7.731,6.717,7.02,112181.37,802896.63
2025-07-24,7.02,7.179,6.463,6.83,145848.56,1001162.45
2025-07-25,6.83,6.97,6.522,6.92,92390.55,623337.03
2025-07-26,6.92,6.96,6.793,6.83,70220.92,483286.16
2025-07-27,6.83,7.26,6.811,7.24,51492.13,360870.27
2025-07-28,7.24,7.389,6.662,6.73,79500.38,560935.63
2025-07-29,6.73,6.949,6.482,6.619,79290.02,530539.72
2025-07-30,6.619,6.64,6.191,6.56,78234.27,505506.02
2025-07-31,6.56,6.761,6.192,6.221,57986.32,377991.05
2025-08-01,6.221,6.236,5.781,5.969,85840.31,519450.75
2025-08-02,5.969,6.05,5.752,5.851,61732.73,365373.92
2025-08-03,5.851,6.139,5.763,6.1,34814.22,210217.1
2025-08-04,6.1,6.48,6.09,6.47,56903.25,358261.31
2025-08-05,6.47,6.479,6.001,6.14,39718.74,247891.65
2025-08-06,6.14,6.289,5.98,6.23,36451.18,223607.54
2025-08-07,6.23,6.568,6.15,6.559,69014.33,438344.35
2025-08-08,6.559,6.79,6.481,6.71,80387.12,531404.68
2025-08-09,6.71,7.008,6.601,6.93,64422.96,441103.73
2025-08-10,6.93,7.08,6.672,6.89,67009.39,460570.66
2025-08-11,6.89,7.279,6.371,6.43,79839.52,548921.71
2025-08-12,6.43,6.98,6.3,6.899,68840.77,461140.32
2025-08-13,6.899,7.179,6.791,7.13,62204.48,435982.75
2025-08-14,7.13,7.22,6.373,6.49,70066.42,473571.77
2025-08-15,6.49,6.67,6.203,6.42,71453.21,466618.78
2025-08-16,6.42,6.925,6.4,6.809,73007.76,492591.93
2025-08-17,6.809,7.42,6.762,6.762,226584.09,1621258.76
2025-08-18,6.762,6.878,6.311,6.34,97876.49,632442.72
2025-08-19,6.34,6.409,6.051,6.09,55788.44,345533.05
2025-08-20,6.09,6.469,6.051,6.43,37402.35,234971.75
2025-08-21,6.43,6.469,6.19,6.25,34362.08,215475.77
2025-08-22,6.25,6.87,6.03,6.84,74252.55,479542.48
2025-08-23,6.84,6.851,6.57,6.76,26882.42,181089.27
2025-08-24,6.76,6.859,6.524,6.6,32341.66,215135.65
2025-08-25,6.6,6.69,5.762,5.93,71802.81,434969.3
2025-08-26,5.93,7.034,5.872,6.728,234062.29,1536646.2
2025-08-27,6.728,8.858,6.488,7.358,1443888.31,11093589.05
2025-08-28,7.358,9.606,7.246,7.67,1146480.25,9614871.27
2025-08-29,7.67,8.266,6.811,6.959,242955.39,1811125.87
2025-08-30,6.959,7.416,6.751,7.08,180338.34,1284459.87
2025-08-31,7.08,7.226,6.84,6.859,50932.02,359211.94
2025-09-01,6.859,6.919,6.486,6.61,93068.54,622716.84
2025-09-02,6.61,6.965,6.572,6.7,66967.32,451437.17
2025-09-03,6.7,7.482,6.61,7.18,136287.29,965725.7
2025-09-04,7.18,7.18,6.542,6.63,58118.87,393923.87
2025-09-05,6.63,6.976,6.621,6.84,47969.2,327841.92
2025-09-06,6.84,7.387,6.801,6.942,116070.94,824758.63
2025-09-07,6.942,7.218,6.901,6.985,53221.56,375116.1
2025-09-08,6.985,7.129,6.921,7.051,68544.63,481543.63
2025-09-09,7.051,7.317,6.931,7.101,108641.63,776957.88
2025-09-10,7.101,7.199,6.951,7.062,62802.88,445601.76
2025-09-11,7.062,7.298,7.011,7.191,74929.43,533755.88
2025-09-12,7.191,7.35,7.054,7.32,44088.86,317739.08
2025-09-13,7.32,7.488,7.172,7.35,48314.82,354301.0
2025-09-14,7.35,7.351,6.97,7.017,28050.4,199963.45
2025-09-15,7.017,7.061,6.635,6.757,40547.89,277149.24
2025-09-16,6.757,6.84,6.624,6.771,39178.5,263706.04
2025-09-17,6.771,7.136,6.685,7.058,32873.01,224537.5
2025-09-18,7.058,7.24,6.976,7.159,78445.25,559272.53
2025-09-19,7.159,7.2,6.72,6.748,44222.17,305557.01
2025-09-20,6.748,6.921,6.692,6.88,34009.53,232452.74
2025-09-21,6.88,6.92,6.673,6.72,42463.61,289284.65
2025-09-22,6.72,6.747,6.009,6.31,87787.94,551811.67
2025-09-23,6.31,6.469,6.13,6.28,62611.43,397714.06
2025-09-24,6.28,6.375,6.131,6.2,57995.28,362862.4
2025-09-25,6.2,6.2,5.772,5.878,78946.89,472965.82
2025-09-26,5.878,6.139,5.878,6.13,46109.43,277242.55
2025-09-27,6.13,6.13,6.02,6.04,21450.04,130251.14
2025-09-28,6.04,6.201,5.914,6.191,39692.97,238832.04
2025-09-29,6.191,6.24,6.021,6.16,59941.06,367263.11
2025-09-30,6.16,6.16,5.893,6.039,34566.49,209181.26
2025-10-01,6.039,6.737,6.011,6.49,98398.56,631192.98
2025-10-02,6.49,6.799,6.461,6.598,82411.93,544736.94
2025-10-03,6.598,6.727,6.483,6.67,49399.29,325978.55
2025-10-04,6.67,6.67,6.402,6.491,48898.65,317580.73
2025-10-05,6.491,6.673,6.37,6.421,41051.67,269778.66
2025-10-06,6.421,6.727,6.393,6.63,27253.57,180125.05
2025-10-07,6.63,6.66,6.255,6.262,28307.17,182815.37
2025-10-08,6.262,6.49,6.24,6.46,14669.11,93269.41
2025-10-09,6.46,6.481,6.1,6.247,26215.47,163681.4
2025-10-10,6.247,6.744,4.238,4.707,330733.89,1809348.44
2025-10-11,4.707,5.263,4.488,4.629,286620.27,1370244.78
2025-10-12,4.629,5.332,4.52,5.304,172513.58,856680.16
2025-10-13,5.304,5.593,5.191,5.569,120996.61,651234.36
2025-10-14,5.569,5.585,5.024,5.381,67914.38,356148.55
2025-10-15,5.381,5.546,5.095,5.182,34431.53,182989.96
2025-10-16,5.182,5.289,4.922,4.979,59574.89,303845.86
2025-10-17,4.979,5.03,4.612,4.872,58945.29,285007.33
2025-10-18,4.872,5.009,4.86,4.931,22718.25,112615.43
2025-10-19,4.931,5.138,4.86,5.05,54183.4,271731.21
2025-10-20,5.05,5.289,4.971,5.161,52819.07,274240.85
2025-10-21,5.161,5.288,4.941,4.95,52736.5,269869.15
2025-10-22,4.95,4.999,4.668,4.799,51377.31,249830.75
2025-10-23,4.799,4.98,4.798,4.908,14947.14,73213.63
2025-10-24,4.908,5.22,4.908,5.162,124519.95,630300.55
2025-10-25,5.162,5.162,5.0,5.07,35282.38,178724.46
2025-10-26,5.07,5.272,5.021,5.211,40470.31,209005.83
2025-10-27,5.211,5.36,5.018,5.061,113446.89,589123.46
2025-10-28,5.061,5.168,4.862,4.97,45417.1,228522.35
2025-10-29,4.97,5.08,4.833,4.96,66171.04,329070.65
2025-10-30,4.96,5.01,4.428,4.619,68344.27,322402.09
2025-10-31,4.619,4.77,4.61,4.7,63381.44,297345.87
2025-11-01,4.7,6.043,4.68,5.428,666968.7,3669408.06
2025-11-02,5.428,6.718,5.372,5.69,912201.48,5477137.66
2025-11-03,5.69,5.7,4.693,4.91,220576.4,1113817.35
2025-11-04,4.91,5.328,4.601,4.812,416977.74,2091725.19
2025-11-05,4.812,5.296,4.602,5.08,255657.09,1290675.27
2025-11-06,5.08,5.553,4.96,5.3,256173.17,1346799.51
2025-11-07,5.3,5.8,5.101,5.65,290278.59,1583528.13
2025-11-08,5.65,5.76,5.341,5.401,109139.27,606334.5
2025-11-09,5.401,5.42,5.131,5.36,51053.3,270953.18
2025-11-10,5.36,5.494,5.12,5.279,105168.32,556597.66
2025-11-11,5.279,5.596,4.937,5.119,142983.86,761644.38
2025-11-12,5.119,5.31,4.841,4.979,81523.53,412495.67
2025-11-13,4.979,5.04,4.66,4.77,73414.84,355360.01
2025-11-14,4.77,4.78,4.492,4.55,97695.21,449594.45
2025-11-15,4.55,4.71,4.55,4.67,71491.76,332192.42
2025-11-16,4.67,4.67,4.372,4.481,58136.1,263502.11
2025-11-17,4.481,4.928,4.34,4.389,143790.02,662964.95
2025-11-18,4.389,4.54,4.292,4.46,64133.74,282546.7
2025-11-19,4.46,4.469,4.18,4.33,62962.06,271613.12
2025-11-20,4.33,4.645,4.222,4.3,156440.13,686272.96
2025-11-21,4.3,4.448,3.891,4.039,126095.02,524114.43
2025-11-22,4.039,4.138,3.781,3.97,56964.32,225373.78
2025-11-23,3.97,4.14,3.96,4.0,38544.73,155247.13
2025-11-24,4.0,4.17,3.92,4.12,48292.36,195735.44
2025-11-25,4.12,4.12,3.983,4.09,64036.89,259078.83
2025-11-26,4.09,4.408,3.971,4.14,102194.12,422685.32
2025-11-27,4.14,4.25,4.1,4.189,71465.63,297810.26
2025-11-28,4.189,4.231,4.06,4.11,33553.34,138871.09
2025-11-29,4.11,4.12,3.982,4.03,23277.91,94448.65
2025-11-30,4.03,4.087,3.98,4.011,10934.4,44123.35
2025-12-01,4.011,4.011,3.63,3.76,73214.5,273489.71
2025-12-02,3.76,4.018,3.68,3.92,105110.85,410920.03
2025-12-03,3.92,4.08,3.91,4.06,97994.44,390813.9
2025-12-04,4.06,4.069,3.852,3.92,48014.94,191484.85
2025-12-05,3.92,3.94,3.69,3.74,62219.99,237579.32
2025-12-06,3.74,3.909,3.71,3.849,57556.6,219424.03
2025-12-07,3.849,3.88,3.673,3.76,32357.68,122970.02
2025-12-08,3.76,3.9,3.76,3.811,37689.96,144398.39
2025-12-09,3.811,4.01,3.73,3.921,52930.9,203580.29
2025-12-10,3.921,3.961,3.761,3.811,55753.13,214331.6
2025-12-11,3.811,3.811,3.57,3.679,60310.43,221483.94
2025-12-12,3.679,3.72,3.442,3.55,33418.98,119897.89
2025-12-13,3.55,3.67,3.55,3.65,12365.72,44787.0
2025-12-14,3.65,3.65,3.431,3.459,21666.02,76357.78
2025-12-15,3.459,3.531,3.21,3.34,76779.48,260917.0
2025-12-16,3.34,3.36,3.241,3.32,22539.22,74498.37
2025-12-17,3.32,3.368,3.111,3.14,72932.68,234571.11
2025-12-18,3.14,3.228,2.971,3.01,98808.83,305992.44
2025-12-19,3.01,3.189,2.97,3.14,60367.8,187649.66
2025-12-20,3.14,3.17,3.09,3.16,30645.76,95921.86
2025-12-21,3.16,3.19,2.981,3.089,36653.01,112484.29
2025-12-22,3.089,3.139,3.001,3.023,19672.12,60705.2
2025-12-23,3.023,3.033,2.921,2.949,45663.6,135324.87
2025-12-24,2.949,2.949,2.841,2.89,45101.6,130065.73
2025-12-25,2.89,2.93,2.811,2.811,32765.74,94637.02
2025-12-26,2.811,2.899,2.78,2.82,35981.32,102006.01
2025-12-27,2.82,3.263,2.82,3.01,354916.45,1099864.23
2025-12-28,3.01,3.01,2.87,2.881,66782.29,196159.96
2025-12-29,2.881,2.99,2.832,2.84,101359.91,294376.71
2025-12-30,2.84,3.042,2.819,3.009,79495.73,234767.84
2025-12-31,3.009,3.029,2.754,2.9,105086.46,306156.47
2026-01-01,2.9,3.02,2.882,3.01,58710.22,171888.89
2026-01-02,3.01,3.12,2.98,3.12,59223.66,179655.58
2026-01-03,3.12,3.199,3.061,3.17,59693.26,187714.61
2026-01-04,3.17,3.359,3.12,3.199,183237.51,591002.29
2026-01-05,3.199,3.39,3.18,3.36,119127.82,390831.34
2026-01-06,3.36,3.509,3.231,3.42,108112.9,365420.66
2026-01-07,3.42,3.42,3.181,3.22,38773.23,127711.98
2026-01-08,3.22,3.26,3.051,3.11,42798.59,134333.46
2026-01-09,3.11,3.2,3.08,3.13,63478.11,198767.78
2026-01-10,3.13,3.539,3.08,3.26,188711.36,627251.8
2026-01-11,3.26,3.26,3.091,3.139,65208.25,206527.31
2026-01-12,3.139,3.211,3.04,3.05,51957.91,162262.68
2026-01-13,3.05,3.569,3.05,3.433,75734.25,247034.9
2026-01-14,3.433,3.517,3.33,3.349,66209.05,225614.91
2026-01-15,3.349,3.36,3.11,3.161,44406.69,144751.55
2026-01-16,3.161,3.278,3.13,3.278,48841.1,157555.31
2026-01-17,3.278,3.36,3.21,3.25,30602.88,100589.93
2026-01-18,3.25,3.309,3.09,3.09,74803.31,243015.73
2026-01-19,3.09,3.09,2.821,2.97,95340.66,280631.18
2026-01-20,2.97,2.971,2.772,2.81,55565.56,160452.62
2026-01-21,2.81,2.925,2.771,2.87,48798.53,139455.04
2026-01-22,2.87,2.92,2.78,2.81,56217.66,159192.93
2026-01-23,2.81,2.909,2.799,2.83,81568.9,231545.29
2026-01-24,2.83,3.872,2.83,3.65,1507367.73,5214198.73
2026-01-25,3.65,4.034,3.031,3.072,550861.24,1866561.9
2026-01-26,3.072,3.39,2.998,3.222,272232.11,871839.23
2026-01-27,3.222,3.388,3.161,3.22,179330.76,582243.55
2026-01-28,3.22,3.244,3.142,3.16,112120.12,358434.15
2026-01-29,3.16,3.18,2.941,3.0,113817.53,348411.98
2026-01-30,3.0,3.028,2.857,2.92,117034.14,344460.56
2026-01-31,2.92,2.92,2.403,2.639,118043.92,317881.96
2026-02-01,2.639,2.679,2.491,2.541,34045.02,88364.39
2026-02-02,2.541,2.76,2.48,2.64,127836.79,338378.84
2026-02-03,2.64,2.72,2.531,2.63,86263.14,226889.83
2026-02-04,2.63,2.67,2.52,2.59,86733.45,225275.89
2026-02-05,2.59,2.63,2.203,2.24,107917.31,261192.51
2026-02-06,2.24,2.499,2.039,2.451,114956.66,264356.01
2026-02-07,2.451,2.509,2.36,2.47,126086.11,311099.89
2026-02-08,2.47,2.47,2.379,2.389,56406.14,137076.35
2026-02-09,2.39,2.449,2.29,2.341,650804.53,1523856.92
