# Dataset Report: Tierion (TNT)
# Source Exchange: HitBTC (Legacy Archive)
# Date Range: 2017-07-25 to 2026-02-15
# Note: Token retired Dec 2020 via SEC settlement. Data ends at contract pause.
# --------------------------------------------------
Date,open,high,low,close,Volume_TNT,Volume_BTC
2021-02-21,1.2e-07,1.3e-07,9e-08,1e-07,4587008.0,0.5199
2021-02-22,1e-07,1.4e-07,9e-08,1.2e-07,5753800.0,0.6314
2021-02-23,1.2e-07,1.4e-07,1e-07,1.1e-07,7849857.0,0.9133
2021-02-24,1.1e-07,1.2e-07,1e-07,1.1e-07,5028292.0,0.5503
2021-02-25,1.1e-07,1.3e-07,1e-07,1.1e-07,5351877.0,0.6068
2021-02-26,1.1e-07,1.1e-07,9e-08,9e-08,4300060.0,0.4418
2021-02-27,9e-08,1e-07,9e-08,9e-08,3126739.0,0.2868
2021-02-28,9e-08,1e-07,9e-08,9e-08,5680627.0,0.5195
2021-03-01,9e-08,1.4e-07,9e-08,1.3e-07,4798544.0,0.5296
2021-03-02,1.3e-07,1.8e-07,1.2e-07,1.6e-07,4328603.0,0.6482
2021-03-03,1.6e-07,1.7e-07,1.4e-07,1.4e-07,5248479.0,0.802
2021-03-04,1.4e-07,1.6e-07,1.4e-07,1.5e-07,6878140.0,1.006
2021-03-05,1.5e-07,1.6e-07,1.4e-07,1.5e-07,3559426.0,0.537
2021-03-06,1.5e-07,2.1e-07,1.3e-07,1.8e-07,5043989.0,0.8164
2021-03-07,1.8e-07,1.9e-07,1.3e-07,1.4e-07,4041619.0,0.6568
2021-03-08,1.4e-07,1.4e-07,1.3e-07,1.4e-07,6331084.0,0.8593
2021-03-09,1.4e-07,1.4e-07,1.1e-07,1.2e-07,6372440.0,0.7585
2021-03-10,1.2e-07,1.2e-07,1.1e-07,1.2e-07,3484917.0,0.4009
2021-03-11,1.2e-07,1.2e-07,1.1e-07,1.1e-07,2454384.0,0.2755
2021-03-12,1.1e-07,1.1e-07,1e-07,1e-07,2882201.0,0.3142
2021-03-13,1e-07,1.1e-07,1e-07,1e-07,1347640.0,0.1373
2021-03-14,1e-07,1.2e-07,1e-07,1e-07,4212768.0,0.4268
2021-03-15,1e-07,1.2e-07,9e-08,1.2e-07,4470625.0,0.4371
2021-03-16,1.2e-07,1.8e-07,1.2e-07,1.5e-07,6401753.0,0.8887
2021-03-17,1.5e-07,1.5e-07,1.2e-07,1.3e-07,6059160.0,0.8358
2021-03-18,1.3e-07,1.3e-07,1.1e-07,1.2e-07,3502746.0,0.4313
2021-03-19,1.2e-07,1.4e-07,1.2e-07,1.3e-07,3287268.0,0.4297
2021-03-20,1.3e-07,1.4e-07,1.3e-07,1.4e-07,2654428.0,0.3535
2021-03-21,1.4e-07,1.5e-07,1.2e-07,1.3e-07,4595968.0,0.6295
2021-03-22,1.3e-07,1.3e-07,1.2e-07,1.3e-07,5567198.0,0.7281
2021-03-23,1.3e-07,1.5e-07,1.1e-07,1.3e-07,7589404.0,1.003
2021-03-24,1.3e-07,1.4e-07,1.2e-07,1.3e-07,7011255.0,0.8803
2021-03-25,1.3e-07,1.5e-07,1.3e-07,1.3e-07,5731029.0,0.775
2021-03-26,1.3e-07,1.3e-07,1.2e-07,1.2e-07,5805844.0,0.7358
2021-03-27,1.2e-07,1.3e-07,1e-07,1.1e-07,21744915.0,2.489
2021-03-28,1.1e-07,1.3e-07,1e-07,1.2e-07,15453959.0,1.737
2021-03-29,1.2e-07,1.3e-07,1.1e-07,1.3e-07,4799262.0,0.5861
2021-03-30,1.3e-07,1.4e-07,1.2e-07,1.4e-07,4240061.0,0.5477
2021-03-31,1.4e-07,1.4e-07,1.2e-07,1.3e-07,14389792.0,1.85
2021-04-01,1.3e-07,1.8e-07,1.2e-07,1.6e-07,5937575.0,0.9213
2021-04-02,1.6e-07,1.6e-07,1.1e-07,1.3e-07,5417162.0,0.7015
2021-04-03,1.3e-07,1.4e-07,1.2e-07,1.3e-07,4701361.0,0.6085
2021-04-04,1.3e-07,1.3e-07,1.2e-07,1.3e-07,9519356.0,1.205
2021-04-05,1.3e-07,1.3e-07,1.2e-07,1.2e-07,5231987.0,0.6559
2021-04-06,1.2e-07,1.3e-07,1.2e-07,1.2e-07,8657072.0,1.073
2021-04-07,1.2e-07,1.3e-07,1.2e-07,1.3e-07,8329869.0,1.044
2021-04-08,1.3e-07,1.3e-07,1.2e-07,1.2e-07,6124273.0,0.7572
2021-04-09,1.2e-07,1.2e-07,1.2e-07,1.2e-07,7287430.0,0.8881
2021-04-10,1.2e-07,1.2e-07,1.2e-07,1.2e-07,9782455.0,1.163
2021-04-11,1.2e-07,1.2e-07,1.1e-07,1.2e-07,7797325.0,0.9349
2021-04-12,1.2e-07,1.2e-07,1.1e-07,1.2e-07,4593437.0,0.5487
2021-04-13,1.2e-07,1.2e-07,1.1e-07,1.1e-07,3649114.0,0.4221
2021-04-14,1.1e-07,1.2e-07,1.1e-07,1.1e-07,1650103.0,0.1861
2021-04-15,1.1e-07,1.2e-07,1.1e-07,1.1e-07,3963493.0,0.4527
2021-04-16,1.1e-07,1.2e-07,1.1e-07,1.2e-07,4458183.0,0.5259
2021-04-17,1.2e-07,1.2e-07,1.2e-07,1.2e-07,984957.0,0.1161
2021-04-18,1.2e-07,1.2e-07,1.1e-07,1.1e-07,5773044.0,0.6713
2021-04-19,1.1e-07,1.3e-07,1.1e-07,1.2e-07,6081172.0,0.7179
2021-04-20,1.2e-07,1.3e-07,1.2e-07,1.2e-07,3726196.0,0.4535
2021-04-21,1.2e-07,1.2e-07,1.1e-07,1.2e-07,2722891.0,0.3233
2021-04-22,1.2e-07,1.3e-07,1.1e-07,1.2e-07,2395794.0,0.2851
2021-04-23,1.2e-07,2.2e-07,1.2e-07,1.4e-07,5251523.0,0.6951
2021-04-24,1.4e-07,1.4e-07,1.3e-07,1.3e-07,6138348.0,0.8489
2021-04-25,1.3e-07,1.4e-07,1.3e-07,1.3e-07,3698170.0,0.4942
2021-04-26,1.3e-07,1.7e-07,1.3e-07,1.6e-07,3564999.0,0.5356
2021-04-27,1.6e-07,1.8e-07,1.6e-07,1.7e-07,2498336.0,0.4145
2021-04-28,1.7e-07,1.7e-07,1.6e-07,1.7e-07,6584029.0,1.076
2021-04-29,1.7e-07,1.7e-07,1.6e-07,1.7e-07,3376659.0,0.5552
2021-04-30,1.7e-07,1.8e-07,1.6e-07,1.7e-07,6815754.0,1.129
2021-05-01,1.7e-07,1.7e-07,1.6e-07,1.6e-07,5021091.0,0.8016
2021-05-02,1.6e-07,1.6e-07,1.5e-07,1.5e-07,6008126.0,0.9225
2021-05-03,1.5e-07,1.6e-07,1.5e-07,1.6e-07,3529741.0,0.5535
2021-05-04,1.6e-07,1.7e-07,1.5e-07,1.6e-07,3143110.0,0.4973
2021-05-05,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-06,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-07,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-08,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-09,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-10,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-11,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-12,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-13,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-14,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-15,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-16,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-17,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-18,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-19,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-20,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-21,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-22,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-23,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-24,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-25,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-26,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-27,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-28,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-29,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-30,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-05-31,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-01,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-02,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-03,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-04,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-05,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-06,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-07,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-08,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-09,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-10,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-11,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-12,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-13,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-14,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-15,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-16,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-17,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-18,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-19,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-20,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-21,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-22,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-23,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-24,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-25,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-26,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-27,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-28,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-29,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-06-30,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-01,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-02,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-03,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-04,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-05,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-06,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-07,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-08,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-09,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-10,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-11,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-12,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-13,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-14,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-15,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-16,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-17,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-18,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-19,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-20,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-21,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-22,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-23,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-24,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-25,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-26,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-27,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-28,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-29,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-30,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-07-31,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-01,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-02,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-03,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-04,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-05,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-06,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-07,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-08,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-09,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-10,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-11,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-12,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-13,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-14,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-15,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-16,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-17,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-18,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-19,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-20,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-21,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-22,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-23,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-24,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-25,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-26,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-27,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-28,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-29,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-30,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-08-31,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-01,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-02,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-03,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-04,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-05,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-06,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-07,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-08,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-09,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-10,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-11,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-12,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-13,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-14,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-15,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-16,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-17,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-18,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-19,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-20,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-21,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-22,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-23,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-24,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-25,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-26,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-27,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-28,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-29,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-09-30,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-01,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-02,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-03,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-04,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-05,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-06,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-07,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-08,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-09,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-10,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-11,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-12,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-13,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-14,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-15,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-16,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-17,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-18,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-19,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-20,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-21,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-22,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-23,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-24,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-25,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-26,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-27,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-28,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-29,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-30,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-10-31,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-01,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-02,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-03,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-04,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-05,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-06,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-07,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-08,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-09,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-10,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-11,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-12,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-13,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-14,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-15,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-16,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-17,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-18,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-19,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-20,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-21,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-22,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-23,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-24,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-25,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-26,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-27,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-28,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-29,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-11-30,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-01,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-02,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-03,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-04,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-05,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-06,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-07,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-08,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-09,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-10,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-11,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-12,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-13,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-14,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-15,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-16,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-17,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-18,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-19,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-20,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-21,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-22,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-23,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-24,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-25,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-26,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-27,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-28,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-29,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-30,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2021-12-31,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2022-01-01,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2022-01-02,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2022-01-03,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2022-01-04,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
2022-01-05,1.6e-07,1.6e-07,1.6e-07,1.6e-07,0.0,0.0
